code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,open_price,close_price,ret_oc,ret_max,ret_low,gap_pct
3182,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.22,5,1627.0,1590.0,-2.27,1.6,-3.93,0.0
3299,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.47,7,1936.0,1890.0,-2.38,0.21,-3.05,0.0
3323,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.25,5,90.0,88.0,-2.22,1.11,-4.44,0.0
336A,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.74,8,844.0,870.0,3.08,3.08,-1.3,0.6
3639,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.57,7,257.0,253.0,-1.56,0.39,-2.72,0.39
3656,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.42,3,221.0,233.0,5.43,5.88,-1.36,2.79
3664,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.52,5,40.0,40.0,0.0,5.0,-5.0,-6.98
3692,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.12,5,9530.0,9350.0,-1.89,2.1,-2.41,-1.55
3798,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.13,4,649.0,619.0,-4.62,0.62,-7.55,-1.37
3803,2025-11-14,2025-11-17,NORMAL,NORMAL,-18.43,5,593.0,611.0,3.04,7.76,-0.34,-6.32
3845,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.17,3,228.0,227.0,-0.44,0.44,-7.02,0.0
3901,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.23,6,1807.0,1747.0,-3.32,0.83,-3.71,0.0
3924,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.41,8,905.0,890.0,-1.66,0.0,-1.99,0.0
3962,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.38,7,1056.0,1060.0,0.38,0.57,-1.8,0.09
3993,2025-11-14,2025-11-17,NORMAL,NORMAL,-15.06,5,3660.0,3640.0,-0.55,2.87,-1.23,1.39
3994,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.02,7,3988.0,4072.0,2.11,2.26,-3.51,-1.36
4022,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.53,5,4925.0,5130.0,4.16,4.77,-0.71,-0.2
4069,2025-11-14,2025-11-17,NORMAL,NORMAL,-21.76,10,1450.0,1425.0,-1.72,0.0,-8.83,0.83
4165,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.81,7,846.0,833.0,-1.54,0.83,-4.02,-0.24
4192,2025-11-14,2025-11-17,NORMAL,NORMAL,-16.63,9,343.0,313.0,-8.75,0.0,-9.04,-2.28
4264,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.07,5,1489.0,1454.0,-2.35,0.0,-3.29,0.2
4375,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.34,5,886.0,855.0,-3.5,0.45,-4.4,1.61
4597,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.88,3,32.0,33.0,3.12,3.12,-3.12,0.0
4755,2025-11-14,2025-11-17,NORMAL,NORMAL,-9.43,4,952.0,954.1,0.22,1.33,-2.08,0.01
4833,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.23,6,73.0,71.0,-2.74,5.48,-2.74,-5.19
4849,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.7,8,1370.0,1342.0,-2.04,0.29,-3.94,0.15
4888,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.61,8,265.0,244.0,-7.92,0.38,-9.43,-0.75
5016,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.82,4,1738.0,1804.5,3.83,5.15,-0.17,0.96
5028,2025-11-14,2025-11-17,NORMAL,NORMAL,-13.62,6,419.0,406.0,-3.1,0.0,-6.21,3.2
5074,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.17,4,360.0,348.0,-3.33,1.39,-5.28,6.82
5244,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.83,6,260.0,258.0,-0.77,2.31,-1.15,0.39
5253,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.05,6,1661.0,1659.0,-0.12,0.42,-2.17,-0.84
5254,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.91,7,3565.0,3360.0,-5.75,0.7,-6.31,-2.99
5592,2025-11-14,2025-11-17,NORMAL,NORMAL,-12.64,9,2910.0,2721.0,-6.49,0.31,-10.27,0.03
5957,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.79,3,667.0,669.0,0.3,0.6,-0.9,0.6
5970,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.67,5,1919.0,1886.0,-1.72,0.16,-2.55,0.05
5991,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.03,9,2236.5,2363.5,5.68,5.68,-0.65,-0.51
6027,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.37,3,2871.0,2849.0,-0.77,0.63,-1.85,-0.69
6054,2025-11-14,2025-11-17,NORMAL,NORMAL,-9.3,9,120.0,117.0,-2.5,1.67,-2.5,2.56
6149,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.46,6,2401.0,2355.0,-1.92,0.12,-2.75,-0.17
6177,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.0,4,167.0,157.0,-5.99,1.8,-7.78,-2.34
6203,2025-11-14,2025-11-17,NORMAL,NORMAL,-21.38,6,1119.0,1191.0,6.43,7.77,-0.8,1.45
6227,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.52,4,5050.0,4930.0,-2.38,4.55,-3.47,9.19
6239,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.01,6,1381.0,1385.0,0.29,0.43,-1.23,-0.79
6310,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.28,7,1904.0,1972.0,3.57,4.52,-4.1,-0.83
6361,2025-11-14,2025-11-17,NORMAL,NORMAL,-13.58,3,3953.0,4041.0,2.23,6.05,-4.0,0.69
6376,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.19,5,1520.0,1600.0,5.26,5.46,-1.91,5.56
6379,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.21,3,2251.0,2223.0,-1.24,1.24,-2.04,0.76
6390,2025-11-14,2025-11-17,NORMAL,NORMAL,-9.83,6,1293.0,1271.0,-1.7,0.46,-1.78,0.0
6525,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.99,5,4236.0,4455.0,5.17,5.24,-3.09,3.02
6540,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.74,5,1789.0,1723.0,-3.69,0.0,-4.42,0.11
6574,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.94,7,107.0,107.0,0.0,2.8,-4.67,-4.46
6632,2025-11-14,2025-11-17,NORMAL,NORMAL,-12.51,3,1245.5,1215.5,-2.41,0.92,-3.45,0.04
6750,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.0,5,1786.0,1780.0,-0.34,0.28,-0.78,0.0
6787,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.26,3,9990.0,10380.0,3.9,7.71,-1.6,1.11
6871,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.31,4,6440.0,6730.0,4.5,6.52,0.0,0.31
6998,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.78,6,1360.0,1360.0,0.0,0.81,-0.81,0.67
7059,2025-11-14,2025-11-17,NORMAL,NORMAL,-9.56,8,941.0,902.0,-4.14,1.49,-7.12,-1.47
7066,2025-11-14,2025-11-17,NORMAL,NORMAL,-16.23,10,501.0,490.0,-2.2,2.2,-3.39,-1.96
7318,2025-11-14,2025-11-17,NORMAL,NORMAL,-17.83,10,4620.0,4975.0,7.68,12.34,-4.65,0.22
7320,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.84,10,1558.0,1578.0,1.28,2.76,-2.57,1.17
7369,2025-11-14,2025-11-17,NORMAL,NORMAL,-11.57,9,573.0,608.0,6.11,6.46,0.0,0.0
7571,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.4,5,114.0,113.0,-0.88,1.75,-4.39,1.79
7711,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.46,5,6570.0,6370.0,-3.04,3.96,-4.57,-0.15
7776,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.09,4,406.0,401.0,-1.23,0.74,-1.97,-0.98
7779,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.01,6,172.0,166.0,-3.49,0.58,-4.65,0.0
8037,2025-11-14,2025-11-17,NORMAL,NORMAL,-7.28,4,2846.0,2869.0,0.81,0.81,-1.26,0.14
8107,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.41,9,34.0,33.0,-2.94,0.0,-5.88,-2.86
9069,2025-11-14,2025-11-17,NORMAL,NORMAL,-11.51,8,1780.0,1822.5,2.39,3.57,0.0,1.11
9145,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.25,3,847.0,807.0,-4.72,0.0,-5.79,-0.12
9204,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.94,9,396.0,383.0,-3.28,1.26,-3.79,-0.25
9271,2025-11-14,2025-11-17,NORMAL,NORMAL,-5.75,6,816.0,786.0,-3.68,0.61,-7.6,-2.39
9425,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.18,3,578.0,563.0,-2.6,0.0,-5.19,0.17
9467,2025-11-14,2025-11-17,NORMAL,NORMAL,-8.04,7,1451.0,1450.0,-0.07,1.65,-2.0,1.47
9823,2025-11-14,2025-11-17,NORMAL,NORMAL,-16.04,7,1379.0,1440.0,4.42,5.0,-0.07,4.55
9984,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.57,5,19790.0,20340.0,2.78,4.5,-0.76,0.05
145A,2025-11-19,2025-11-20,NORMAL,STRONG,-5.81,6,950.0,908.0,-4.42,0.84,-5.68,0.96
218A,2025-11-19,2025-11-20,NORMAL,STRONG,-7.2,8,1345.0,1332.0,-0.97,2.16,-3.49,1.36
2743,2025-11-19,2025-11-20,NORMAL,STRONG,-5.56,7,69.0,70.0,1.45,2.9,-4.35,1.47
2884,2025-11-19,2025-11-20,NORMAL,STRONG,-7.27,4,658.0,649.0,-1.37,1.06,-1.52,3.13
3133,2025-11-19,2025-11-20,NORMAL,STRONG,-5.41,8,517.0,515.0,-0.39,0.58,-5.03,1.97
3436,2025-11-19,2025-11-20,NORMAL,STRONG,-6.26,6,1220.0,1184.0,-2.95,2.46,-4.02,5.17
3445,2025-11-19,2025-11-20,NORMAL,STRONG,-5.55,3,3715.0,3700.0,-0.4,1.62,-2.15,3.92
3446,2025-11-19,2025-11-20,NORMAL,STRONG,-6.73,4,1292.0,1243.0,-3.79,2.71,-4.64,2.38
3647,2025-11-19,2025-11-20,NORMAL,STRONG,-5.3,4,128.0,130.0,1.56,3.12,-5.47,2.4
3787,2025-11-19,2025-11-20,NORMAL,STRONG,-9.02,3,616.0,625.0,1.46,20.13,-4.22,-7.51
3926,2025-11-19,2025-11-20,NORMAL,STRONG,-5.05,8,315.0,319.0,1.27,1.59,-2.86,4.65
4260,2025-11-19,2025-11-20,NORMAL,STRONG,-5.71,7,305.0,301.0,-1.31,0.0,-2.3,2.69
4446,2025-11-19,2025-11-20,NORMAL,STRONG,-5.77,3,899.0,861.0,-4.23,0.22,-7.56,0.0
4478,2025-11-19,2025-11-20,NORMAL,STRONG,-5.22,3,3225.0,3110.0,-3.57,0.0,-3.72,1.57
4484,2025-11-19,2025-11-20,NORMAL,STRONG,-5.26,7,271.0,274.0,1.11,2.21,0.0,0.37
5216,2025-11-19,2025-11-20,NORMAL,STRONG,-7.91,5,127.0,128.0,0.79,1.57,-0.79,-0.78
5587,2025-11-19,2025-11-20,NORMAL,STRONG,-5.13,8,753.0,742.0,-1.46,0.27,-3.45,1.89
5588,2025-11-19,2025-11-20,NORMAL,STRONG,-5.63,5,1118.0,1110.0,-0.72,2.24,-1.34,-1.93
5590,2025-11-19,2025-11-20,NORMAL,STRONG,-6.35,8,953.0,966.0,1.36,2.41,-3.57,0.95
5838,2025-11-19,2025-11-20,NORMAL,STRONG,-5.27,9,6800.0,6733.0,-0.99,0.21,-4.56,3.66
5998,2025-11-19,2025-11-20,NORMAL,STRONG,-8.84,8,1195.0,1182.0,-1.09,0.0,-7.03,2.58
6347,2025-11-19,2025-11-20,NORMAL,STRONG,-6.3,7,325.0,309.0,-4.92,0.0,-8.0,-0.61
6634,2025-11-19,2025-11-20,NORMAL,STRONG,-5.04,7,116.0,115.0,-0.86,1.72,-5.17,2.65
7082,2025-11-19,2025-11-20,NORMAL,STRONG,-6.45,9,1031.0,1005.0,-2.52,0.58,-3.88,3.0
7318,2025-11-19,2025-11-20,NORMAL,STRONG,-12.79,9,4195.0,3920.0,-6.56,0.0,-8.94,1.7
8105,2025-11-19,2025-11-20,NORMAL,STRONG,-8.02,7,408.0,470.0,15.2,15.2,-5.64,4.62
9271,2025-11-19,2025-11-20,NORMAL,STRONG,-5.78,6,741.0,763.0,2.97,3.51,-3.91,0.95
157A,2025-11-20,2025-11-21,STRONG,STRONG,-20.34,3,802.0,860.0,7.23,7.23,-3.37,-5.2
2342,2025-11-20,2025-11-21,STRONG,STRONG,-6.64,3,202.0,210.0,3.96,8.91,-0.5,-4.27
2982,2025-11-20,2025-11-21,STRONG,STRONG,-5.41,5,412.0,420.0,1.94,3.16,-1.7,-1.9
298A,2025-11-20,2025-11-21,STRONG,STRONG,-10.02,10,462.0,479.0,3.68,6.06,-0.43,0.87
336A,2025-11-20,2025-11-21,STRONG,STRONG,-5.78,7,777.0,770.0,-0.9,0.9,-3.6,-0.77
3409,2025-11-20,2025-11-21,STRONG,STRONG,-6.02,8,125.0,127.0,1.6,2.4,-2.4,0.0
352A,2025-11-20,2025-11-21,STRONG,STRONG,-5.52,8,850.0,879.0,3.41,4.24,-0.35,-0.58
3691,2025-11-20,2025-11-21,STRONG,STRONG,-8.18,3,1329.0,1393.0,4.82,5.79,-1.73,-2.21
3787,2025-11-20,2025-11-21,STRONG,STRONG,-6.16,3,635.0,610.0,-3.94,0.0,-4.72,1.6
3823,2025-11-20,2025-11-21,STRONG,STRONG,-5.88,5,48.0,49.0,2.08,6.25,0.0,0.0
4316,2025-11-20,2025-11-21,STRONG,STRONG,-5.53,3,920.0,886.0,-3.7,2.17,-5.33,1.66
4664,2025-11-20,2025-11-21,STRONG,STRONG,-15.45,3,740.0,736.0,-0.54,7.7,-2.84,-1.99
4911,2025-11-20,2025-11-21,STRONG,STRONG,-5.2,8,2185.5,2201.0,0.71,1.17,-1.44,0.0
4935,2025-11-20,2025-11-21,STRONG,STRONG,-5.04,5,1600.0,1758.0,9.88,10.69,-0.75,-2.44
5027,2025-11-20,2025-11-21,STRONG,STRONG,-6.84,7,597.0,603.0,1.01,1.84,-5.19,-0.33
6085,2025-11-20,2025-11-21,STRONG,STRONG,-9.47,3,335.0,345.0,2.99,5.67,-0.3,-10.19
6173,2025-11-20,2025-11-21,STRONG,STRONG,-9.96,10,207.0,202.0,-2.42,2.42,-2.9,-0.48
6347,2025-11-20,2025-11-21,STRONG,STRONG,-5.5,4,306.0,262.0,-14.38,0.0,-14.38,-0.97
7273,2025-11-20,2025-11-21,STRONG,STRONG,-5.26,3,836.0,846.0,1.2,4.07,-1.79,-1.18
7320,2025-11-20,2025-11-21,STRONG,STRONG,-9.05,9,1400.0,1459.0,4.21,4.21,-1.14,0.21
7608,2025-11-20,2025-11-21,STRONG,STRONG,-6.29,3,1279.0,1301.0,1.72,3.05,-1.25,-1.39
8766,2025-11-20,2025-11-21,STRONG,STRONG,-7.93,6,5300.0,5541.0,4.55,4.55,0.0,-0.93
153A,2025-11-21,2025-11-25,STRONG,NORMAL,-6.24,8,1449.0,1313.0,-9.39,0.0,-10.9,3.65
200A,2025-11-21,2025-11-25,STRONG,NORMAL,-5.4,3,2188.0,2139.0,-2.24,0.05,-2.24,2.34
2134,2025-11-21,2025-11-25,STRONG,NORMAL,-6.25,5,30.0,28.0,-6.67,3.33,-10.0,0.0
223A,2025-11-21,2025-11-25,STRONG,NORMAL,-5.27,5,1381.0,1377.0,-0.29,0.14,-0.43,3.83
2243,2025-11-21,2025-11-25,STRONG,NORMAL,-7.79,4,2497.0,2483.0,-0.56,0.08,-0.56,5.0
2244,2025-11-21,2025-11-25,STRONG,NORMAL,-5.29,4,3072.0,3061.0,-0.36,0.13,-0.36,3.96
2338,2025-11-21,2025-11-25,STRONG,NORMAL,-11.49,7,440.0,430.0,-2.27,1.36,-5.0,5.77
2586,2025-11-21,2025-11-25,STRONG,NORMAL,-5.88,7,144.0,131.0,-9.03,0.69,-9.03,0.0
2644,2025-11-21,2025-11-25,STRONG,NORMAL,-5.13,4,2330.0,2292.0,-1.63,0.09,-1.8,2.46
264A,2025-11-21,2025-11-25,STRONG,NORMAL,-14.46,6,584.0,548.0,-6.16,0.86,-6.16,1.74
285A,2025-11-21,2025-11-25,STRONG,NORMAL,-11.51,3,10800.0,9853.0,-8.77,4.54,-9.26,7.68
3121,2025-11-21,2025-11-25,STRONG,NORMAL,-5.26,5,233.0,230.0,-1.29,0.43,-1.72,-0.43
3350,2025-11-21,2025-11-25,STRONG,NORMAL,-7.75,6,368.0,365.0,-0.82,1.09,-2.17,3.08
346A,2025-11-21,2025-11-25,STRONG,NORMAL,-7.64,5,3320.0,3298.0,-0.66,0.15,-0.75,4.08
4062,2025-11-21,2025-11-25,STRONG,NORMAL,-9.61,3,11690.0,11330.0,-3.08,1.2,-4.53,3.18
408A,2025-11-21,2025-11-25,STRONG,NORMAL,-6.89,5,214.9,213.3,-0.74,0.37,-2.28,3.87
429A,2025-11-21,2025-11-25,STRONG,NORMAL,-7.16,6,3065.0,2953.0,-3.65,0.0,-4.8,5.47
4579,2025-11-21,2025-11-25,STRONG,NORMAL,-9.72,3,725.0,689.0,-4.97,1.79,-7.17,11.54
4970,2025-11-21,2025-11-25,STRONG,NORMAL,-7.8,3,6350.0,6340.0,-0.16,3.78,-1.26,3.25
5016,2025-11-21,2025-11-25,STRONG,NORMAL,-6.18,7,1652.0,1611.0,-2.48,2.78,-2.6,3.15
5590,2025-11-21,2025-11-25,STRONG,NORMAL,-5.8,9,952.0,914.0,-3.99,0.32,-4.73,4.62
5631,2025-11-21,2025-11-25,STRONG,NORMAL,-8.51,3,9000.0,8700.0,-3.33,0.33,-4.42,0.59
5721,2025-11-21,2025-11-25,STRONG,NORMAL,-5.69,5,117.0,112.0,-4.27,3.42,-6.84,0.86
5801,2025-11-21,2025-11-25,STRONG,NORMAL,-10.41,4,9165.0,9020.0,-1.58,1.39,-1.97,3.38
5803,2025-11-21,2025-11-25,STRONG,NORMAL,-8.28,3,17990.0,17380.0,-3.39,1.14,-3.56,3.84
6146,2025-11-21,2025-11-25,STRONG,NORMAL,-7.07,4,44630.0,42760.0,-4.19,0.11,-4.19,1.59
6227,2025-11-21,2025-11-25,STRONG,NORMAL,-8.56,3,4825.0,4515.0,-6.42,3.11,-6.53,1.47
6240,2025-11-21,2025-11-25,STRONG,NORMAL,-6.37,8,598.0,607.0,1.51,2.34,-1.17,1.7
6254,2025-11-21,2025-11-25,STRONG,NORMAL,-5.43,6,3075.0,2931.0,-4.68,0.0,-5.04,2.57
6264,2025-11-21,2025-11-25,STRONG,NORMAL,-7.61,4,1844.0,1804.0,-2.17,0.54,-2.49,1.93
6266,2025-11-21,2025-11-25,STRONG,NORMAL,-6.2,4,2142.0,2122.0,-0.93,0.14,-1.77,3.38
6323,2025-11-21,2025-11-25,STRONG,NORMAL,-7.79,3,1978.5,1987.0,0.43,0.66,-1.74,2.83
6347,2025-11-21,2025-11-25,STRONG,NORMAL,-15.21,8,260.0,251.0,-3.46,2.69,-5.77,-0.76
6469,2025-11-21,2025-11-25,STRONG,NORMAL,-5.85,3,1974.0,1910.0,-3.24,0.0,-4.1,1.33
6507,2025-11-21,2025-11-25,STRONG,NORMAL,-7.83,6,8610.0,8470.0,-1.63,1.05,-2.44,1.53
6508,2025-11-21,2025-11-25,STRONG,NORMAL,-5.15,4,5620.0,5560.0,-1.07,1.07,-1.6,1.81
6521,2025-11-21,2025-11-25,STRONG,NORMAL,-9.41,4,1628.0,1551.0,-4.73,1.6,-4.79,0.06
6525,2025-11-21,2025-11-25,STRONG,NORMAL,-7.25,6,4125.0,4177.0,1.26,1.65,-1.41,5.36
6526,2025-11-21,2025-11-25,STRONG,NORMAL,-5.1,7,2124.5,2053.0,-3.37,0.0,-4.4,2.48
6590,2025-11-21,2025-11-25,STRONG,NORMAL,-6.54,4,15470.0,15250.0,-1.42,2.71,-2.78,4.1
6613,2025-11-21,2025-11-25,STRONG,NORMAL,-6.58,4,344.0,336.0,-2.33,0.87,-2.62,0.88
6627,2025-11-21,2025-11-25,STRONG,NORMAL,-11.22,3,5500.0,5550.0,0.91,2.55,-0.18,3.77
6728,2025-11-21,2025-11-25,STRONG,NORMAL,-5.66,3,6484.0,6406.0,-1.2,1.02,-1.48,2.9
6777,2025-11-21,2025-11-25,STRONG,NORMAL,-8.69,4,7730.0,7780.0,0.65,3.49,-1.68,3.62
6855,2025-11-21,2025-11-25,STRONG,NORMAL,-9.7,5,3490.0,3450.0,-1.15,2.15,-2.15,4.18
6857,2025-11-21,2025-11-25,STRONG,NORMAL,-12.1,3,19115.0,19080.0,-0.18,1.75,-1.54,4.37
6871,2025-11-21,2025-11-25,STRONG,NORMAL,-7.02,6,6160.0,6000.0,-2.6,0.49,-3.25,3.36
6946,2025-11-21,2025-11-25,STRONG,NORMAL,-6.2,3,4585.0,4445.0,-3.05,0.0,-4.25,1.1
7011,2025-11-21,2025-11-25,STRONG,NORMAL,-6.43,5,3850.0,3877.0,0.7,1.95,-0.73,-0.13
7282,2025-11-21,2025-11-25,STRONG,NORMAL,-8.2,5,3567.0,3554.0,-0.36,0.48,-1.51,3.51
7614,2025-11-21,2025-11-25,STRONG,NORMAL,-20.21,4,1526.0,1532.0,0.39,2.62,-0.39,0.66
7615,2025-11-21,2025-11-25,STRONG,NORMAL,-5.03,5,154.0,150.0,-2.6,0.65,-3.25,1.99
7721,2025-11-21,2025-11-25,STRONG,NORMAL,-6.09,3,5500.0,5290.0,-3.82,0.36,-5.64,1.85
7746,2025-11-21,2025-11-25,STRONG,NORMAL,-6.34,5,317.0,283.0,-10.73,0.32,-11.67,2.26
7776,2025-11-21,2025-11-25,STRONG,NORMAL,-21.11,7,285.0,294.0,3.16,9.82,0.0,-4.68
8035,2025-11-21,2025-11-25,STRONG,NORMAL,-7.14,3,31000.0,31100.0,0.32,0.94,-0.87,2.72
8746,2025-11-21,2025-11-25,STRONG,NORMAL,-23.74,10,265.0,281.0,6.04,6.42,-3.02,3.11
8946,2025-11-21,2025-11-25,STRONG,NORMAL,-9.09,10,83.0,80.0,-3.61,3.61,-6.02,3.75
9327,2025-11-21,2025-11-25,STRONG,NORMAL,-6.54,9,244.0,221.0,-9.43,13.52,-10.66,0.41
9984,2025-11-21,2025-11-25,STRONG,NORMAL,-10.9,7,17095.0,15390.0,-9.97,0.32,-11.2,0.03
153A,2025-11-25,2025-11-26,NORMAL,STRONG,-6.08,8,1319.0,1286.0,-2.5,0.0,-3.56,0.46
2134,2025-11-25,2025-11-26,NORMAL,STRONG,-6.67,5,28.0,28.0,0.0,3.57,-3.57,0.0
218A,2025-11-25,2025-11-26,NORMAL,STRONG,-10.76,8,1270.0,1341.0,5.59,7.32,0.0,3.42
254A,2025-11-25,2025-11-26,NORMAL,STRONG,-6.08,3,880.0,870.0,-1.14,0.0,-2.95,0.0
2586,2025-11-25,2025-11-26,NORMAL,STRONG,-9.03,6,133.0,131.0,-1.5,1.5,-2.26,1.53
3133,2025-11-25,2025-11-26,NORMAL,STRONG,-9.72,10,462.0,470.0,1.73,4.76,-3.25,3.59
3189,2025-11-25,2025-11-26,NORMAL,STRONG,-5.64,6,421.0,442.0,4.99,13.3,0.0,0.72
336A,2025-11-25,2025-11-26,NORMAL,STRONG,-5.06,6,761.0,738.0,-3.02,0.79,-4.2,4.1
338A,2025-11-25,2025-11-26,NORMAL,STRONG,-7.17,5,5760.0,6410.0,11.28,14.06,-0.87,1.05
3681,2025-11-25,2025-11-26,NORMAL,STRONG,-6.62,5,127.0,128.0,0.79,2.36,0.0,0.0
3686,2025-11-25,2025-11-26,NORMAL,STRONG,-8.55,7,107.0,106.0,-0.93,0.0,-3.74,0.0
3777,2025-11-25,2025-11-26,NORMAL,STRONG,-6.52,6,43.0,47.0,9.3,9.3,0.0,0.0
3810,2025-11-25,2025-11-26,NORMAL,STRONG,-18.87,10,289.0,309.0,6.92,9.0,-4.15,0.35
3853,2025-11-25,2025-11-26,NORMAL,STRONG,-5.68,6,1110.0,1111.0,0.09,2.79,-0.63,-0.18
4316,2025-11-25,2025-11-26,NORMAL,STRONG,-7.45,4,865.0,879.0,1.62,6.24,-3.35,5.49
4393,2025-11-25,2025-11-26,NORMAL,STRONG,-9.01,6,7070.0,6890.0,-2.55,0.14,-4.38,1.43
4418,2025-11-25,2025-11-26,NORMAL,STRONG,-10.69,4,1291.0,1304.0,1.01,4.11,-1.63,2.3
4478,2025-11-25,2025-11-26,NORMAL,STRONG,-6.34,5,2925.0,3010.0,2.91,3.08,-0.14,-0.54
4498,2025-11-25,2025-11-26,NORMAL,STRONG,-6.08,4,1161.0,1204.0,3.7,3.7,-0.78,-1.11
4594,2025-11-25,2025-11-26,NORMAL,STRONG,-8.62,6,54.0,54.0,0.0,1.85,-1.85,1.89
5597,2025-11-25,2025-11-26,NORMAL,STRONG,-5.91,8,1410.0,1403.0,-0.5,0.0,-4.61,1.81
5621,2025-11-25,2025-11-26,NORMAL,STRONG,-5.53,7,1870.0,1893.0,1.23,1.44,-2.51,-0.43
6135,2025-11-25,2025-11-26,NORMAL,STRONG,-5.48,7,10760.0,10960.0,1.86,2.14,-0.93,0.56
6232,2025-11-25,2025-11-26,NORMAL,STRONG,-5.31,5,946.0,1000.0,5.71,6.55,0.0,0.0
6548,2025-11-25,2025-11-26,NORMAL,STRONG,-7.14,3,146.0,145.0,-0.68,1.37,-0.68,2.1
6574,2025-11-25,2025-11-26,NORMAL,STRONG,-12.9,5,107.0,109.0,1.87,1.87,-4.67,-0.93
6836,2025-11-25,2025-11-26,NORMAL,STRONG,-6.46,4,1037.0,1045.0,0.77,2.03,-2.51,2.37
7063,2025-11-25,2025-11-26,NORMAL,STRONG,-6.04,5,140.0,144.0,2.86,3.57,-2.86,0.0
7082,2025-11-25,2025-11-26,NORMAL,STRONG,-5.58,9,948.0,976.0,2.95,3.48,0.0,0.0
7138,2025-11-25,2025-11-26,NORMAL,STRONG,-6.94,5,163.0,189.0,15.95,18.4,0.0,1.24
7383,2025-11-25,2025-11-26,NORMAL,STRONG,-5.08,6,586.0,590.0,0.68,1.02,-1.71,1.21
7716,2025-11-25,2025-11-26,NORMAL,STRONG,-6.27,5,1943.0,1984.0,2.11,2.78,-0.15,1.46
7746,2025-11-25,2025-11-26,NORMAL,STRONG,-8.71,6,287.0,300.0,4.53,10.8,-2.44,1.41
8105,2025-11-25,2025-11-26,NORMAL,STRONG,-18.18,5,434.0,413.0,-4.84,8.29,-8.06,-3.56
8894,2025-11-25,2025-11-26,NORMAL,STRONG,-9.84,3,55.0,56.0,1.82,3.64,-3.64,0.0
8938,2025-11-25,2025-11-26,NORMAL,STRONG,-6.48,9,505.0,498.0,-1.39,0.0,-7.13,0.0
9327,2025-11-25,2025-11-26,NORMAL,STRONG,-9.05,10,226.0,224.0,-0.88,15.49,-5.31,2.26
9399,2025-11-25,2025-11-26,NORMAL,STRONG,-6.48,6,99.0,101.0,2.02,7.07,-1.01,-1.98
9984,2025-11-25,2025-11-26,NORMAL,STRONG,-9.95,8,15640.0,16260.0,3.96,6.23,-0.64,1.62
