code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,ret_oc,ret_max,ret_low
3444,2026-03-16,2026-03-17,NORMAL,NORMAL,-6.24,3,-3.71,1.41,-3.71
3445,2025-11-19,2025-11-20,NORMAL,NORMAL,-5.55,3,-0.4,1.62,-2.15
3445,2026-02-16,2026-02-17,NORMAL,NORMAL,-9.84,5,-3.06,1.53,-5.01
3446,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.89,3,1.09,5.0,-1.09
3446,2025-11-13,2025-11-14,NORMAL,NORMAL,-6.04,3,-0.96,4.43,-1.7
3446,2025-11-19,2025-11-20,NORMAL,NORMAL,-6.73,4,-3.79,2.71,-4.64
3446,2025-12-01,2025-12-02,WEAK,WEAK,-4.7,3,-3.42,0.0,-3.42
3446,2026-01-29,2026-01-30,NORMAL,NORMAL,-19.18,3,-2.23,0.77,-2.31
3449,2026-02-13,2026-02-16,WEAK,NORMAL,-5.99,3,-0.26,0.82,-3.3
3454,2025-11-27,2025-11-28,NORMAL,NORMAL,-6.02,4,1.21,1.21,-1.3
346A,2025-11-21,2025-11-25,NORMAL,NORMAL,-7.64,5,-0.66,0.15,-0.75
346A,2026-02-06,2026-02-09,NORMAL,NORMAL,-5.29,4,-1.61,0.08,-1.61
3475,2025-10-30,2025-10-31,NORMAL,NORMAL,-8.26,7,-1.09,1.38,-1.82
3475,2025-11-04,2025-11-05,NORMAL,WEAK,-4.49,8,-2.82,1.3,-2.97
3475,2025-12-09,2025-12-10,NORMAL,NORMAL,-5.65,9,1.04,2.61,-0.96
3479,2025-10-16,2025-10-17,NORMAL,WEAK,-10.74,9,-0.18,2.2,-1.65
3479,2026-02-26,2026-02-27,NORMAL,NORMAL,-8.39,7,-4.73,1.16,-5.66
3480,2025-10-30,2025-10-31,NORMAL,NORMAL,-6.46,7,-1.09,0.54,-1.49
3482,2025-11-04,2025-11-05,NORMAL,WEAK,-10.37,5,-1.46,0.38,-4.94
3486,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.5,6,-5.2,1.33,-6.57
3486,2025-12-01,2025-12-02,WEAK,WEAK,-4.17,5,-3.45,0.0,-3.86
3491,2025-12-16,2025-12-17,WEAK,NORMAL,-10.33,6,0.56,2.81,-1.94
3491,2025-12-18,2025-12-19,NORMAL,NORMAL,-7.11,4,2.76,7.43,-1.54
3491,2025-12-24,2025-12-25,NORMAL,NORMAL,-4.62,4,7.07,7.87,-0.86
3491,2026-01-05,2026-01-06,NORMAL,NORMAL,-4.57,4,1.55,1.79,-2.15
3491,2026-01-13,2026-01-14,NORMAL,NORMAL,-4.22,4,2.35,3.77,-0.37
3491,2026-01-20,2026-01-21,WEAK,WEAK,-4.5,3,-0.92,0.74,-3.21
3498,2026-03-13,2026-03-16,WEAK,NORMAL,-4.3,4,-2.13,0.91,-2.43
349A,2026-02-17,2026-02-18,NORMAL,NORMAL,-4.63,3,-1.39,0.0,-4.53
350A,2025-10-02,2025-10-03,NORMAL,NORMAL,-5.48,7,3.44,5.06,-0.65
350A,2025-10-17,2025-10-20,WEAK,NORMAL,-4.53,5,4.3,5.74,-0.31
350A,2025-10-30,2025-10-31,NORMAL,NORMAL,-84.23,10,-2.48,2.48,-4.02
350A,2025-10-31,2025-11-04,NORMAL,NORMAL,-4.18,9,6.78,7.95,-1.17
350A,2025-11-05,2025-11-06,WEAK,NORMAL,-6.57,9,-6.11,0.0,-6.11
350A,2025-11-06,2025-11-07,NORMAL,NORMAL,-4.45,8,1.49,2.98,-1.86
350A,2025-12-01,2025-12-02,WEAK,WEAK,-4.75,3,-0.72,1.93,-0.84
350A,2025-12-16,2025-12-17,WEAK,NORMAL,-8.86,4,-1.48,0.94,-5.12
350A,2026-01-29,2026-01-30,NORMAL,NORMAL,-4.53,3,0.83,0.83,-0.97
3513,2026-01-16,2026-01-19,NORMAL,NORMAL,-7.1,3,4.37,6.49,0.0
3529,2026-01-19,2026-01-20,NORMAL,WEAK,-4.18,3,-5.99,0.0,-7.82
3529,2026-01-20,2026-01-21,WEAK,WEAK,-5.2,6,4.62,4.89,-1.4
3529,2026-01-29,2026-01-30,NORMAL,NORMAL,-5.23,6,1.14,1.14,-2.11
3529,2026-02-13,2026-02-16,WEAK,NORMAL,-5.54,7,-0.29,1.55,-0.97
352A,2025-11-20,2025-11-21,NORMAL,NORMAL,-5.52,8,3.41,4.24,-0.35
352A,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.55,3,-3.45,0.0,-4.4
3536,2025-10-15,2025-10-16,NORMAL,NORMAL,-12.42,3,-1.49,0.0,-2.24
3539,2025-10-30,2025-10-31,NORMAL,NORMAL,-48.28,10,-2.46,1.23,-2.98
3541,2025-10-15,2025-10-16,NORMAL,NORMAL,-7.0,8,-0.41,1.22,-1.83
3542,2025-11-25,2025-11-26,NORMAL,NORMAL,-4.27,3,0.71,2.5,-0.64
3542,2025-12-02,2025-12-03,WEAK,WEAK,-4.97,4,-6.51,0.0,-8.12
3542,2025-12-03,2025-12-04,WEAK,NORMAL,-6.51,9,-5.85,0.0,-7.29
3542,2025-12-04,2025-12-05,NORMAL,WEAK,-6.46,9,0.69,3.22,-0.38
3547,2025-10-16,2025-10-17,NORMAL,WEAK,-12.73,5,1.21,3.82,-0.4
3547,2025-11-27,2025-11-28,NORMAL,NORMAL,-5.34,7,1.87,3.06,-0.15
3548,2026-02-26,2026-02-27,NORMAL,NORMAL,-6.63,6,1.18,1.18,0.0
3549,2025-10-03,2025-10-06,NORMAL,NORMAL,-5.73,7,3.96,4.6,-0.2
3549,2026-02-17,2026-02-18,NORMAL,NORMAL,-7.51,5,-5.26,0.0,-7.88
3553,2026-03-10,2026-03-11,WEAK,NORMAL,-15.02,8,1.89,4.58,-0.9
3556,2025-11-19,2025-11-20,NORMAL,NORMAL,-4.79,3,-1.63,0.0,-2.86
3556,2026-01-08,2026-01-09,NORMAL,NORMAL,-5.99,3,2.58,4.69,-1.44
3556,2026-03-10,2026-03-11,WEAK,NORMAL,-5.55,3,-0.66,1.78,-1.5
3556,2026-03-13,2026-03-16,WEAK,NORMAL,-4.2,4,2.34,2.44,-0.1
3562,2026-01-14,2026-01-15,NORMAL,NORMAL,-19.99,8,7.65,7.71,-0.34
3563,2025-10-03,2025-10-06,NORMAL,NORMAL,-6.09,6,-1.55,0.37,-3.83
3563,2025-11-19,2025-11-20,NORMAL,NORMAL,-4.92,6,4.86,7.39,-1.22
3565,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.47,5,2.66,3.7,-1.18
3565,2026-02-12,2026-02-13,NORMAL,WEAK,-4.46,3,-2.45,1.15,-2.81
3565,2026-02-13,2026-02-16,WEAK,NORMAL,-4.17,5,3.74,3.74,-0.22
3565,2026-02-19,2026-02-20,NORMAL,WEAK,-4.76,4,-2.4,0.3,-2.69
3580,2026-02-05,2026-02-06,NORMAL,NORMAL,-4.34,3,1.86,2.56,-0.7
3611,2026-02-13,2026-02-16,WEAK,NORMAL,-8.48,4,0.32,0.44,-2.02
3612,2026-02-26,2026-02-27,NORMAL,NORMAL,-51.04,10,-2.19,0.0,-4.38
3622,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.48,3,-0.78,0.0,-1.56
3622,2026-02-16,2026-02-17,NORMAL,NORMAL,-5.45,7,0.88,1.06,-0.53
3624,2025-12-17,2025-12-18,NORMAL,NORMAL,-7.06,7,-1.25,1.25,-2.5
3626,2026-02-04,2026-02-05,NORMAL,NORMAL,-15.83,10,-0.71,2.27,-2.41
3626,2026-02-06,2026-02-09,NORMAL,NORMAL,-4.77,9,-1.19,0.71,-3.04
3626,2026-02-13,2026-02-16,WEAK,NORMAL,-7.46,8,0.72,0.78,-1.46
3626,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.95,9,-0.51,1.55,-1.38
3632,2026-02-13,2026-02-16,WEAK,NORMAL,-4.08,5,-0.79,0.0,-1.32
3633,2025-12-29,2025-12-30,NORMAL,WEAK,-10.49,3,-2.36,1.14,-3.46
3634,2026-01-06,2026-01-07,NORMAL,NORMAL,-6.21,8,2.45,4.89,-0.61
3634,2026-02-10,2026-02-12,NORMAL,NORMAL,-7.33,3,-1.37,2.63,-2.86
3634,2026-02-16,2026-02-17,NORMAL,NORMAL,-9.67,3,-4.48,1.98,-4.69
3635,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.57,8,1.67,3.27,-1.03
3636,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.7,3,0.52,1.14,-0.52
3639,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.57,7,-1.56,0.39,-2.72
3639,2026-02-13,2026-02-16,WEAK,NORMAL,-7.84,6,0.8,2.0,-0.4
3646,2026-02-16,2026-02-17,NORMAL,NORMAL,-9.26,3,-3.27,0.0,-4.27
3647,2025-10-16,2025-10-17,NORMAL,WEAK,-8.97,5,-2.27,0.76,-2.27
3647,2025-11-19,2025-11-20,NORMAL,NORMAL,-5.3,4,1.56,3.12,-5.47
3647,2025-12-16,2025-12-17,WEAK,NORMAL,-5.69,4,-2.59,0.86,-2.59
3648,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.67,5,-2.89,0.0,-3.65
3649,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.28,4,-0.83,0.47,-0.83
3649,2026-02-24,2026-02-25,NORMAL,NORMAL,-8.67,3,0.86,1.73,-1.23
3652,2026-02-13,2026-02-16,WEAK,NORMAL,-7.52,8,3.25,3.25,-2.49
3653,2025-12-15,2025-12-16,NORMAL,WEAK,-4.93,5,-4.89,0.0,-5.01
3653,2026-03-16,2026-03-17,NORMAL,NORMAL,-14.88,8,-1.18,0.15,-1.76
3656,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.42,3,5.43,5.88,-1.36
3656,2026-01-19,2026-01-20,NORMAL,WEAK,-7.89,3,4.26,8.21,-0.91
3656,2026-02-03,2026-02-04,NORMAL,NORMAL,-7.62,5,3.96,5.94,0.0
3657,2025-12-10,2025-12-11,NORMAL,WEAK,-6.61,6,-0.64,0.96,-0.64
3659,2026-01-30,2026-02-02,NORMAL,NORMAL,-10.63,6,-3.76,1.73,-3.78
3659,2026-02-13,2026-02-16,WEAK,NORMAL,-16.19,9,-5.09,0.0,-5.82
365A,2026-02-26,2026-02-27,NORMAL,NORMAL,-6.05,3,0.15,0.44,-1.17
3660,2026-02-13,2026-02-16,WEAK,NORMAL,-4.88,4,3.38,3.38,-0.9
3661,2025-10-16,2025-10-17,NORMAL,WEAK,-4.27,7,2.68,4.46,-0.84
3661,2025-12-29,2025-12-30,NORMAL,WEAK,-49.84,6,-2.68,0.75,-4.07
3661,2025-12-30,2026-01-05,WEAK,NORMAL,-4.22,7,0.44,0.77,-1.97
3661,2026-01-14,2026-01-15,NORMAL,NORMAL,-4.17,9,-0.47,0.35,-1.52
3661,2026-02-16,2026-02-17,NORMAL,NORMAL,-13.98,10,-0.15,0.89,-2.52
3662,2026-01-29,2026-01-30,NORMAL,NORMAL,-6.56,7,-1.32,0.62,-2.38
3662,2026-03-16,2026-03-17,NORMAL,NORMAL,-4.36,6,-1.89,0.52,-2.1
3663,2026-02-13,2026-02-16,WEAK,NORMAL,-4.71,5,-5.81,0.0,-6.7
3663,2026-02-16,2026-02-17,NORMAL,NORMAL,-6.78,8,1.27,1.74,-1.58
3664,2025-10-07,2025-10-08,NORMAL,NORMAL,-10.67,3,-10.77,1.54,-10.77
3664,2025-11-13,2025-11-14,NORMAL,NORMAL,-6.12,3,-6.52,0.0,-6.52
3664,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.52,5,0.0,5.0,-5.0
3664,2025-12-01,2025-12-02,WEAK,WEAK,-9.52,6,-5.13,0.0,-5.13
3664,2025-12-05,2025-12-08,WEAK,NORMAL,-7.69,5,-2.78,2.78,-2.78
3664,2025-12-11,2025-12-12,WEAK,NORMAL,-5.56,5,-2.86,0.0,-5.71
3664,2025-12-16,2025-12-17,WEAK,NORMAL,-5.71,5,0.0,3.03,-3.03
3664,2026-02-13,2026-02-16,WEAK,NORMAL,-5.88,6,3.12,6.25,0.0
3665,2026-01-29,2026-01-30,NORMAL,NORMAL,-15.29,6,-4.95,2.36,-5.42
3665,2026-01-30,2026-02-02,NORMAL,NORMAL,-6.71,6,-2.47,1.48,-2.47
3665,2026-03-16,2026-03-17,NORMAL,NORMAL,-6.28,4,-1.3,1.55,-2.85
3667,2025-11-13,2025-11-14,NORMAL,NORMAL,-5.62,7,-1.16,0.0,-2.33
3667,2025-12-01,2025-12-02,WEAK,WEAK,-6.76,9,-4.29,2.86,-5.71
3667,2025-12-03,2025-12-04,WEAK,NORMAL,-5.97,8,-7.81,1.56,-9.38
3667,2025-12-04,2025-12-05,NORMAL,WEAK,-6.35,10,3.33,5.0,-1.67
3667,2025-12-09,2025-12-10,NORMAL,NORMAL,-5.0,7,0.0,1.72,-3.45
3667,2026-02-13,2026-02-16,WEAK,NORMAL,-10.45,4,-3.28,0.0,-3.28
366A,2025-12-11,2025-12-12,WEAK,NORMAL,-4.89,6,-5.21,0.49,-5.57
366A,2025-12-12,2025-12-15,NORMAL,NORMAL,-4.92,8,2.4,2.54,-0.85
366A,2026-01-29,2026-01-30,NORMAL,NORMAL,-48.75,9,-1.41,0.19,-4.34
366A,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.11,9,-1.27,0.0,-1.27
366A,2026-02-17,2026-02-18,NORMAL,NORMAL,-5.69,10,-0.85,0.95,-2.65
3671,2025-11-19,2025-11-20,NORMAL,NORMAL,-4.46,6,-1.15,0.0,-3.15
3671,2025-11-25,2025-11-26,NORMAL,NORMAL,-4.12,6,-0.62,0.0,-2.47
3671,2025-12-01,2025-12-02,WEAK,WEAK,-4.09,5,-2.13,0.0,-3.04
3671,2026-01-21,2026-01-22,WEAK,NORMAL,-5.61,3,1.42,2.27,-0.28
3671,2026-02-17,2026-02-18,NORMAL,NORMAL,-5.97,3,0.0,2.22,-1.59
3672,2025-11-28,2025-12-01,NORMAL,WEAK,-6.25,5,-1.64,0.0,-3.28
3672,2025-12-12,2025-12-15,NORMAL,NORMAL,-6.56,3,1.79,3.57,0.0
3672,2025-12-17,2025-12-18,NORMAL,NORMAL,-12.28,9,2.0,8.0,0.0
3672,2026-02-03,2026-02-04,NORMAL,NORMAL,-4.08,5,2.13,4.26,-2.13
3672,2026-02-06,2026-02-09,NORMAL,NORMAL,-4.17,5,2.13,2.13,-2.13
3672,2026-02-13,2026-02-16,WEAK,NORMAL,-4.08,3,-5.88,0.0,-7.84
3672,2026-02-20,2026-02-24,WEAK,NORMAL,-4.26,4,-4.44,2.22,-4.44
3672,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.44,4,-2.22,2.22,-4.44
3673,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.53,3,-0.42,0.42,-1.67
3673,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.77,9,0.16,1.31,-0.98
3675,2026-02-13,2026-02-16,WEAK,NORMAL,-4.17,6,1.91,2.23,-0.16
3676,2026-02-12,2026-02-13,NORMAL,WEAK,-4.77,6,-1.72,0.69,-3.21
3678,2025-10-16,2025-10-17,NORMAL,WEAK,-4.82,5,0.22,0.54,-2.61
3678,2026-01-15,2026-01-16,NORMAL,NORMAL,-5.3,5,-2.8,0.0,-2.85
3680,2026-02-13,2026-02-16,WEAK,NORMAL,-5.24,7,0.0,1.73,-2.16
3681,2025-10-21,2025-10-22,NORMAL,NORMAL,-7.38,6,3.55,6.38,-0.71
3681,2025-11-25,2025-11-26,NORMAL,NORMAL,-6.62,5,0.79,2.36,0.0
3681,2025-12-02,2025-12-03,WEAK,WEAK,-5.6,7,-4.24,0.85,-4.24
3681,2025-12-03,2025-12-04,WEAK,NORMAL,-4.24,8,1.74,2.61,-1.74
3683,2025-11-11,2025-11-12,NORMAL,NORMAL,-10.34,6,4.18,5.14,-2.2
3683,2026-02-13,2026-02-16,WEAK,NORMAL,-6.73,7,-3.72,2.15,-7.85
3683,2026-02-16,2026-02-17,NORMAL,NORMAL,-4.43,8,2.13,3.06,-0.77
3686,2025-11-25,2025-11-26,NORMAL,NORMAL,-8.55,7,-0.93,0.0,-3.74
3686,2026-03-13,2026-03-16,WEAK,NORMAL,-4.2,3,-0.88,1.75,-2.63
3687,2026-03-26,2026-03-27,WEAK,NORMAL,-6.1,5,0.32,1.86,0.0
3691,2025-10-06,2025-10-07,NORMAL,NORMAL,-4.86,4,-0.75,2.18,-2.01
3691,2025-11-20,2025-11-21,NORMAL,NORMAL,-8.18,3,4.82,5.79,-1.73
3691,2025-12-04,2025-12-05,NORMAL,WEAK,-8.98,3,-11.84,0.0,-12.56
3692,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.12,5,-1.89,2.1,-2.41
3692,2025-12-01,2025-12-02,WEAK,WEAK,-5.39,4,-1.08,2.16,-1.68
3692,2025-12-11,2025-12-12,WEAK,NORMAL,-4.76,3,-2.95,1.47,-5.5
3692,2025-12-12,2025-12-15,NORMAL,NORMAL,-4.86,5,2.56,5.13,-1.28
3692,2025-12-16,2025-12-17,WEAK,NORMAL,-4.31,5,-3.35,0.73,-4.96
3692,2026-02-24,2026-02-25,NORMAL,NORMAL,-14.21,5,-2.61,3.72,-2.73
3692,2026-03-10,2026-03-11,WEAK,NORMAL,-4.46,5,3.31,4.5,-0.26
3692,2026-03-26,2026-03-27,WEAK,NORMAL,-4.12,6,-0.46,2.0,-1.54
3694,2025-11-25,2025-11-26,NORMAL,NORMAL,-4.27,3,-1.74,0.39,-1.74
3694,2026-02-13,2026-02-16,WEAK,NORMAL,-5.24,4,-6.77,0.4,-7.77
3695,2026-02-12,2026-02-13,NORMAL,WEAK,-10.24,6,-1.04,0.0,-1.64
3696,2025-10-17,2025-10-20,WEAK,NORMAL,-5.81,4,0.75,2.28,-0.83
3696,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.0,8,1.45,3.79,-2.71
3696,2026-02-13,2026-02-16,WEAK,NORMAL,-10.47,9,-0.78,1.02,-1.33
3696,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.52,5,1.1,2.66,0.0
3697,2025-10-16,2025-10-17,NORMAL,WEAK,-4.18,3,-2.84,0.9,-4.04
3697,2025-10-17,2025-10-20,WEAK,NORMAL,-4.28,4,1.43,1.43,-1.17
3697,2025-11-06,2025-11-07,NORMAL,NORMAL,-5.57,5,-0.15,1.27,-1.46
3697,2025-12-02,2025-12-03,WEAK,WEAK,-4.37,3,-0.09,1.13,-1.07
3697,2025-12-22,2025-12-23,NORMAL,NORMAL,-4.59,3,3.66,5.11,-0.21
3697,2026-01-15,2026-01-16,NORMAL,NORMAL,-8.54,6,-4.15,0.34,-7.15
3697,2026-01-16,2026-01-19,NORMAL,NORMAL,-4.03,7,-0.6,1.23,-1.72
3697,2026-01-29,2026-01-30,NORMAL,NORMAL,-5.76,7,-2.44,0.19,-3.11
3697,2026-01-30,2026-02-02,NORMAL,NORMAL,-4.85,7,0.15,0.59,-2.63
3697,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.4,7,-0.09,3.8,-1.53
3697,2026-02-12,2026-02-13,NORMAL,WEAK,-5.66,6,-3.53,0.29,-3.57
3697,2026-02-13,2026-02-16,WEAK,NORMAL,-4.76,6,0.86,2.93,-0.11
3697,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.98,7,-0.05,2.28,-1.03
3698,2025-11-06,2025-11-07,NORMAL,NORMAL,-17.71,8,-5.09,0.0,-6.22
3698,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.93,7,-2.32,1.3,-2.69
3698,2026-02-13,2026-02-16,WEAK,NORMAL,-7.71,7,-2.16,0.31,-2.67
369A,2026-01-14,2026-01-15,NORMAL,NORMAL,-14.44,3,2.92,3.57,-1.95
3719,2025-11-25,2025-11-26,NORMAL,NORMAL,-4.12,3,-13.89,5.05,-13.89
3719,2025-11-26,2025-11-27,NORMAL,NORMAL,-16.36,3,-1.76,1.51,-7.3
3719,2025-12-02,2025-12-03,WEAK,WEAK,-21.28,8,0.68,4.05,-6.76
3719,2025-12-09,2025-12-10,NORMAL,NORMAL,-4.95,6,3.38,4.14,0.0
3719,2025-12-11,2025-12-12,WEAK,NORMAL,-5.45,7,-2.3,1.92,-3.83
3719,2025-12-18,2025-12-19,NORMAL,NORMAL,-17.12,8,-3.27,1.87,-5.14
3719,2025-12-25,2025-12-26,NORMAL,NORMAL,-5.76,6,-2.31,0.38,-5.77
3719,2025-12-30,2026-01-05,WEAK,NORMAL,-4.26,3,9.77,12.11,0.0
3723,2025-11-13,2025-11-14,NORMAL,NORMAL,-14.17,6,-1.31,0.0,-1.68
3727,2026-01-20,2026-01-21,WEAK,WEAK,-4.48,3,-3.64,17.27,-5.0
372A,2025-10-17,2025-10-20,WEAK,NORMAL,-4.09,5,0.34,1.36,-1.19
373A,2025-10-17,2025-10-20,WEAK,NORMAL,-19.42,10,-3.23,0.0,-4.53
373A,2026-01-15,2026-01-16,NORMAL,NORMAL,-9.35,6,-0.78,0.24,-2.82
3744,2025-10-22,2025-10-23,NORMAL,NORMAL,-5.35,4,0.64,2.97,-2.54
3747,2025-10-03,2025-10-06,NORMAL,NORMAL,-4.52,5,-2.19,0.94,-4.38
3747,2025-12-05,2025-12-08,WEAK,NORMAL,-5.29,4,-4.38,1.06,-5.59
3747,2025-12-08,2025-12-09,NORMAL,NORMAL,-4.52,3,4.68,6.55,-0.31
3747,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.17,3,2.57,2.72,0.0
3747,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.2,7,5.57,10.81,-1.52
3747,2026-03-26,2026-03-27,WEAK,NORMAL,-5.8,3,-2.92,0.0,-5.5
3753,2025-12-04,2025-12-05,NORMAL,WEAK,-4.14,7,-1.25,3.12,-3.12
3753,2026-02-04,2026-02-05,NORMAL,NORMAL,-5.23,5,0.0,0.0,-2.44
3753,2026-02-17,2026-02-18,NORMAL,NORMAL,-7.64,8,11.33,22.67,-1.33
3753,2026-02-19,2026-02-20,NORMAL,WEAK,-5.99,3,-5.0,0.0,-5.62
3760,2026-01-14,2026-01-15,NORMAL,NORMAL,-4.25,3,2.15,2.58,-0.29
3762,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.02,9,1.14,3.32,-1.19
3763,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.97,6,3.2,4.99,-0.13
3763,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.45,8,1.59,3.19,0.0
3765,2025-11-10,2025-11-11,NORMAL,NORMAL,-4.01,5,1.19,1.73,-1.85
3769,2026-02-13,2026-02-16,WEAK,NORMAL,-13.6,9,-2.3,0.0,-2.38
3771,2026-02-13,2026-02-16,WEAK,NORMAL,-5.27,5,-1.15,1.09,-1.64
3774,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.73,9,-0.45,1.68,-0.45
3774,2026-02-06,2026-02-09,NORMAL,NORMAL,-6.74,10,1.21,1.55,-0.55
3774,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.07,4,-2.11,0.57,-2.52
3776,2026-03-26,2026-03-27,WEAK,NORMAL,-6.48,4,1.49,1.98,-0.99
3777,2025-10-17,2025-10-20,WEAK,NORMAL,-5.56,6,1.96,5.88,0.0
3777,2025-10-30,2025-10-31,NORMAL,NORMAL,-5.36,4,1.92,3.85,-1.92
3777,2025-11-25,2025-11-26,NORMAL,NORMAL,-6.52,6,9.3,9.3,0.0
3777,2025-12-01,2025-12-02,WEAK,WEAK,-4.17,3,-2.17,2.17,-2.17
3777,2025-12-03,2025-12-04,WEAK,NORMAL,-4.44,5,-2.33,0.0,-6.98
3777,2025-12-09,2025-12-10,NORMAL,NORMAL,-4.55,4,-10.64,2.13,-12.77
3777,2025-12-18,2025-12-19,NORMAL,NORMAL,-4.76,5,0.0,4.88,-2.44
3777,2026-02-12,2026-02-13,NORMAL,WEAK,-7.14,3,1.59,4.76,-1.59
3778,2026-01-21,2026-01-22,WEAK,NORMAL,-5.38,3,0.22,0.55,-0.84
3779,2025-12-17,2025-12-18,NORMAL,NORMAL,-8.62,9,-1.26,0.0,-5.03
3787,2025-11-19,2025-11-20,NORMAL,NORMAL,-9.02,3,1.46,20.13,-4.22
3787,2025-11-20,2025-11-21,NORMAL,NORMAL,-6.16,3,-3.94,0.0,-4.72
3787,2026-02-12,2026-02-13,NORMAL,WEAK,-5.79,3,-4.06,0.0,-7.64
3787,2026-02-13,2026-02-16,WEAK,NORMAL,-5.53,3,2.92,3.25,-1.14
3788,2026-02-12,2026-02-13,NORMAL,WEAK,-8.18,5,-0.89,2.81,-1.03
378A,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.47,3,-0.27,1.78,-2.09
378A,2025-12-01,2025-12-02,WEAK,WEAK,-7.68,8,-0.59,1.18,-3.33
378A,2025-12-03,2025-12-04,WEAK,NORMAL,-4.91,7,0.22,2.25,-1.52
378A,2025-12-05,2025-12-08,WEAK,NORMAL,-5.56,7,1.84,2.73,-1.78
3791,2025-10-17,2025-10-20,WEAK,NORMAL,-6.62,4,-0.56,0.42,-2.08
3791,2025-12-02,2025-12-03,WEAK,WEAK,-5.32,3,-2.36,1.18,-3.77
3793,2025-12-26,2025-12-29,NORMAL,NORMAL,-4.35,6,-1.24,0.0,-2.23
3793,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.68,3,-0.71,0.71,-1.41
3793,2026-02-13,2026-02-16,WEAK,NORMAL,-4.1,3,-0.25,0.5,-1.0
3798,2025-10-17,2025-10-20,WEAK,NORMAL,-4.53,7,-1.27,1.39,-2.53
3798,2025-11-05,2025-11-06,WEAK,NORMAL,-4.33,3,-0.69,1.51,-1.93
3798,2025-11-10,2025-11-11,NORMAL,NORMAL,-6.15,7,-0.3,1.67,-3.03
3798,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.13,4,-4.62,0.62,-7.55
3798,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.09,9,0.75,1.5,-1.87
3798,2026-02-13,2026-02-16,WEAK,NORMAL,-4.09,5,-2.52,2.16,-2.88
3803,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.17,7,0.0,3.33,-0.62
3803,2025-10-17,2025-10-20,WEAK,NORMAL,-4.71,6,2.09,3.91,0.0
3803,2025-11-04,2025-11-05,NORMAL,WEAK,-4.37,4,-1.0,0.86,-5.14
3803,2025-11-13,2025-11-14,NORMAL,NORMAL,-22.86,4,-9.7,4.14,-10.41
3803,2025-11-14,2025-11-17,NORMAL,NORMAL,-18.43,5,3.04,7.76,-0.34
3803,2025-12-02,2025-12-03,WEAK,WEAK,-15.06,5,0.56,2.43,-2.43
3803,2025-12-03,2025-12-04,WEAK,NORMAL,-4.79,7,-0.93,1.49,-2.05
3803,2025-12-05,2025-12-08,WEAK,NORMAL,-4.52,5,2.56,6.71,-0.2
3803,2025-12-12,2025-12-15,NORMAL,NORMAL,-6.96,3,3.46,3.85,0.0
3803,2026-03-10,2026-03-11,WEAK,NORMAL,-7.06,6,1.41,1.41,-0.61
3803,2026-03-25,2026-03-26,NORMAL,WEAK,-17.12,4,-11.87,1.79,-12.2
3803,2026-03-26,2026-03-27,WEAK,NORMAL,-11.15,4,4.19,12.93,-2.0
3807,2025-12-08,2025-12-09,NORMAL,NORMAL,-7.35,7,1.63,3.25,0.0
3807,2026-02-20,2026-02-24,WEAK,NORMAL,-8.59,4,-2.61,0.0,-3.48
3807,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.27,4,0.0,1.82,-2.73
380A,2026-02-02,2026-02-03,NORMAL,NORMAL,-4.48,4,-0.79,1.32,-1.58
3810,2025-11-25,2025-11-26,NORMAL,NORMAL,-18.87,10,6.92,9.0,-4.15
