cond,score,ratio_max,rise_max,gap_max,tp,sl,top_n,train_annual,train_max_dd,train_sharpe,train_wr,train_n_days,train_final,val_annual,val_max_dd,val_sharpe,val_wr,val_n_days,val_final
STRONG,4〜7,3.0,99.0,2.0,4.0,-2.0,10,-6.9,-4.6,-3.19,55.0,20,962780.0,,,,,,
STRONG,4〜7,99.0,99.0,5.0,4.0,-2.0,10,-7.0,-4.6,-3.19,50.0,20,962053.0,,,,,,
NORMAL,4〜8,99.0,0.0,2.0,1.0,-2.0,10,-22.2,-17.1,-3.19,52.2,67,878525.0,,,,,,
STR+NOR,3〜6,99.0,0.0,2.0,1.0,-2.0,5,-22.7,-13.3,-3.19,44.4,81,873986.0,,,,,,
STR+NOR,4〜8,5.0,0.0,2.0,1.0,-2.0,10,-25.6,-15.3,-3.19,48.8,82,856743.0,,,,,,
STRONG,5〜8,99.0,0.0,5.0,1.0,-2.0,3,-6.1,-3.2,-3.19,52.9,17,967430.0,,,,,,
STR+NOR,3〜6,99.0,2.0,5.0,1.0,-3.0,3,-26.7,-14.7,-3.2,44.8,96,849811.0,,,,,,
STR+NOR,3〜7,99.0,99.0,5.0,2.0,-2.0,5,-25.6,-15.5,-3.2,38.4,99,853717.0,,,,,,
STRONG,4〜8,5.0,5.0,5.0,3.0,-1.0,5,-5.6,-3.6,-3.2,40.0,20,969523.0,,,,,,
STRONG,4〜7,5.0,0.0,5.0,5.0,-2.0,10,-7.8,-5.4,-3.2,37.5,16,958483.0,,,,,,
STRONG,4〜7,99.0,2.0,2.0,3.0,-3.0,5,-4.5,-2.4,-3.2,50.0,18,976471.0,,,,,,
STR+NOR,3〜6,5.0,2.0,5.0,1.0,-3.0,3,-26.7,-14.7,-3.2,44.8,96,849811.0,,,,,,
STRONG,4〜8,99.0,99.0,2.0,3.0,-1.0,10,-5.2,-3.0,-3.2,35.0,20,971992.0,,,,,,
STR+NOR,3〜6,5.0,0.0,2.0,1.0,-2.0,5,-22.6,-13.3,-3.2,43.2,81,874379.0,,,,,,
NORMAL,3〜6,99.0,5.0,2.0,1.0,-3.0,10,-17.4,-11.0,-3.2,41.0,78,904817.0,,,,,,
NORMAL,3〜7,99.0,99.0,5.0,2.0,-1.0,5,-16.9,-11.9,-3.2,38.0,79,907512.0,,,,,,
STR+NOR,3〜8,99.0,99.0,2.0,2.0,-2.0,10,-21.5,-12.8,-3.2,42.0,100,878694.0,,,,,,
STR+NOR,3〜8,99.0,5.0,2.0,1.0,-3.0,3,-22.5,-14.0,-3.2,43.0,100,872887.0,,,,,,
NORMAL,4〜8,99.0,0.0,2.0,1.0,-2.0,5,-22.3,-16.5,-3.2,50.7,67,878430.0,,,,,,
NORMAL,3〜6,99.0,0.0,5.0,1.0,-3.0,10,-22.8,-16.5,-3.2,47.8,67,875502.0,,,,,,
STRONG,4〜7,3.0,5.0,5.0,3.0,-1.0,5,-5.5,-3.5,-3.21,40.0,20,970081.0,,,,,,
STRONG,4〜8,99.0,5.0,2.0,1.0,-3.0,3,-5.2,-3.9,-3.21,55.0,20,971704.0,,,,,,
STRONG,4〜7,99.0,5.0,2.0,1.0,-3.0,3,-5.2,-3.9,-3.21,55.0,20,971704.0,,,,,,
NORMAL,3〜6,3.0,0.0,5.0,1.0,-3.0,10,-22.1,-16.1,-3.21,47.0,66,879404.0,,,,,,
NORMAL,3〜8,99.0,2.0,2.0,1.0,-1.0,3,-14.7,-8.4,-3.21,36.7,79,921510.0,,,,,,
STRONG,4〜8,5.0,0.0,5.0,3.0,-2.0,3,-9.0,-5.6,-3.21,41.2,17,951686.0,,,,,,
STRONG,4〜8,3.0,5.0,5.0,3.0,-1.0,5,-5.5,-3.5,-3.21,40.0,20,970081.0,,,,,,
STRONG,4〜8,99.0,99.0,5.0,5.0,-3.0,10,-7.4,-4.5,-3.21,45.0,20,959942.0,,,,,,
STRONG,4〜7,99.0,0.0,2.0,2.0,-2.0,3,-6.6,-4.5,-3.21,50.0,16,964993.0,,,,,,
STR+NOR,3〜6,3.0,99.0,5.0,3.0,-1.0,10,-21.8,-12.9,-3.21,33.3,99,877212.0,,,,,,
STRONG,4〜8,99.0,99.0,2.0,1.0,-3.0,5,-5.0,-3.6,-3.21,55.0,20,973240.0,,,,,,
STRONG,4〜8,5.0,99.0,5.0,3.0,-1.0,5,-5.0,-2.8,-3.22,35.0,20,972884.0,,,,,,
STR+NOR,3〜6,5.0,99.0,5.0,2.0,-2.0,10,-26.8,-16.2,-3.22,34.3,99,846851.0,,,,,,
NORMAL,3〜8,99.0,99.0,5.0,2.0,-3.0,10,-20.2,-12.7,-3.22,42.5,80,888656.0,,,,,,
STRONG,4〜8,99.0,5.0,5.0,4.0,-1.0,10,-5.9,-3.0,-3.22,45.0,20,967995.0,,,,,,
STR+NOR,5〜7,3.0,0.0,5.0,1.0,-1.0,3,-15.7,-8.9,-3.22,42.9,63,914739.0,,,,,,
STRONG,5〜8,3.0,5.0,5.0,4.0,-3.0,10,-11.1,-5.6,-3.22,38.9,18,940138.0,,,,,,
STR+NOR,4〜8,5.0,2.0,2.0,1.0,-1.0,5,-17.3,-8.9,-3.22,41.1,95,905279.0,,,,,,
STRONG,4〜8,5.0,2.0,5.0,4.0,-1.0,5,-4.3,-2.6,-3.22,38.9,18,977532.0,,,,,,
STRONG,5〜7,3.0,5.0,5.0,4.0,-3.0,10,-11.1,-5.6,-3.22,38.9,18,940138.0,,,,,,
STR+NOR,3〜8,5.0,5.0,2.0,1.0,-3.0,5,-21.5,-13.6,-3.22,40.0,100,878878.0,,,,,,
STR+NOR,4〜7,5.0,0.0,2.0,1.0,-3.0,3,-27.6,-15.4,-3.23,50.0,78,844352.0,,,,,,
STR+NOR,3〜8,3.0,0.0,2.0,1.0,-2.0,10,-22.5,-13.0,-3.23,47.1,85,875397.0,,,,,,
NORMAL,4〜8,5.0,5.0,2.0,1.0,-3.0,5,-22.9,-14.1,-3.23,45.6,79,873139.0,,,,,,
NORMAL,5〜8,99.0,0.0,2.0,1.0,-1.0,10,-14.4,-9.5,-3.23,39.7,58,922814.0,,,,,,
STRONG,5〜7,3.0,5.0,5.0,1.0,-3.0,3,-7.4,-3.3,-3.23,44.4,18,960404.0,,,,,,
STRONG,4〜8,5.0,99.0,5.0,4.0,-3.0,3,-7.0,-4.7,-3.23,55.0,20,962135.0,,,,,,
STR+NOR,4〜8,99.0,2.0,5.0,1.0,-2.0,3,-25.3,-13.1,-3.23,49.5,97,857982.0,,,,,,
STRONG,5〜8,3.0,5.0,5.0,1.0,-3.0,3,-7.4,-3.3,-3.23,44.4,18,960404.0,,,,,,
STR+NOR,5〜8,5.0,0.0,5.0,1.0,-2.0,10,-24.3,-12.8,-3.23,46.7,75,863981.0,,,,,,
STRONG,5〜8,5.0,5.0,2.0,2.0,-2.0,5,-6.9,-3.0,-3.23,44.4,18,963540.0,,,,,,
STR+NOR,4〜8,99.0,99.0,5.0,2.0,-2.0,10,-25.3,-14.9,-3.23,42.0,100,856020.0,,,,,,
STR+NOR,4〜8,99.0,99.0,2.0,2.0,-3.0,3,-32.9,-20.8,-3.23,47.0,100,808193.0,,,,,,
STR+NOR,3〜8,3.0,2.0,2.0,1.0,-2.0,5,-19.6,-9.9,-3.23,43.6,94,892207.0,,,,,,
STRONG,4〜7,5.0,99.0,5.0,3.0,-2.0,10,-6.4,-4.9,-3.23,50.0,20,965140.0,,,,,,
STR+NOR,3〜7,3.0,2.0,2.0,1.0,-2.0,5,-19.6,-9.9,-3.23,43.6,94,892207.0,,,,,,
STRONG,4〜8,99.0,99.0,5.0,4.0,-3.0,3,-7.0,-4.7,-3.23,55.0,20,962135.0,,,,,,
NORMAL,3〜7,99.0,5.0,5.0,1.0,-3.0,5,-18.1,-11.5,-3.24,41.8,79,900729.0,,,,,,
NORMAL,4〜8,3.0,2.0,5.0,1.0,-1.0,3,-15.1,-8.0,-3.24,42.7,75,919427.0,,,,,,
STR+NOR,5〜7,3.0,0.0,5.0,1.0,-3.0,5,-25.8,-13.7,-3.24,55.6,63,855455.0,,,,,,
STRONG,4〜7,99.0,2.0,5.0,4.0,-1.0,5,-4.3,-2.6,-3.24,38.9,18,977126.0,,,,,,
STRONG,4〜7,5.0,99.0,5.0,4.0,-1.0,5,-5.9,-3.2,-3.24,35.0,20,968266.0,,,,,,
NORMAL,4〜7,3.0,2.0,5.0,1.0,-1.0,3,-15.1,-8.0,-3.24,42.7,75,919427.0,,,,,,
NORMAL,5〜7,5.0,99.0,2.0,1.0,-1.0,3,-15.5,-9.1,-3.24,44.4,72,915699.0,,,,,,
STRONG,4〜7,99.0,99.0,2.0,3.0,-2.0,10,-6.6,-4.7,-3.24,50.0,20,964444.0,,,,,,
NORMAL,4〜7,99.0,0.0,2.0,1.0,-2.0,3,-21.7,-15.8,-3.24,47.6,63,881762.0,,,,,,
STRONG,5〜8,99.0,5.0,5.0,4.0,-3.0,5,-9.3,-6.1,-3.24,38.9,18,950188.0,,,,,,
STRONG,5〜7,99.0,5.0,2.0,1.0,-3.0,5,-5.9,-3.1,-3.24,44.4,18,968752.0,,,,,,
STRONG,4〜8,99.0,5.0,2.0,4.0,-1.0,10,-5.8,-2.9,-3.25,45.0,20,968378.0,,,,,,
STR+NOR,4〜7,5.0,0.0,2.0,1.0,-2.0,3,-25.2,-14.5,-3.25,46.2,78,859319.0,,,,,,
STR+NOR,5〜8,99.0,0.0,5.0,1.0,-2.0,3,-26.8,-14.7,-3.25,49.4,79,848693.0,,,,,,
NORMAL,5〜8,3.0,0.0,2.0,1.0,-2.0,10,-16.8,-9.6,-3.25,46.8,47,909756.0,,,,,,
STR+NOR,4〜7,3.0,2.0,5.0,1.0,-3.0,3,-26.9,-14.6,-3.25,50.5,93,848972.0,,,,,,
STRONG,4〜7,99.0,0.0,2.0,2.0,-3.0,3,-7.9,-4.5,-3.25,50.0,16,957956.0,,,,,,
NORMAL,5〜7,5.0,0.0,5.0,1.0,-1.0,5,-13.0,-7.9,-3.25,40.4,52,930910.0,,,,,,
NORMAL,5〜8,3.0,0.0,5.0,1.0,-2.0,3,-18.1,-11.5,-3.25,46.9,49,902157.0,,,,,,
STR+NOR,3〜6,3.0,0.0,5.0,3.0,-2.0,10,-30.1,-19.8,-3.25,36.1,83,829405.0,,,,,,
STR+NOR,4〜8,3.0,2.0,5.0,1.0,-3.0,3,-26.9,-14.6,-3.25,50.5,93,848972.0,,,,,,
NORMAL,3〜7,5.0,0.0,2.0,1.0,-1.0,10,-15.8,-10.8,-3.25,38.0,71,915561.0,,,,,,
STRONG,4〜8,99.0,5.0,5.0,3.0,-3.0,5,-7.4,-5.9,-3.25,45.0,20,960019.0,,,,,,
NORMAL,3〜7,3.0,99.0,2.0,1.0,-2.0,3,-16.7,-11.2,-3.25,35.4,79,908889.0,,,,,,
NORMAL,3〜8,3.0,99.0,2.0,1.0,-2.0,3,-16.7,-11.2,-3.25,35.4,79,908889.0,,,,,,
STRONG,4〜7,99.0,99.0,2.0,5.0,-3.0,10,-7.8,-4.6,-3.25,45.0,20,957426.0,,,,,,
STRONG,5〜8,99.0,99.0,2.0,2.0,-3.0,10,-7.6,-5.7,-3.25,42.1,19,959608.0,,,,,,
STRONG,4〜8,5.0,2.0,2.0,3.0,-3.0,10,-4.7,-2.6,-3.26,44.4,18,974887.0,,,,,,
STR+NOR,4〜8,5.0,99.0,5.0,2.0,-1.0,10,-20.8,-12.3,-3.26,33.0,100,882660.0,,,,,,
STR+NOR,4〜8,99.0,99.0,5.0,2.0,-3.0,5,-30.2,-18.2,-3.26,47.0,100,825303.0,,,,,,
STRONG,4〜8,5.0,0.0,2.0,5.0,-3.0,10,-9.7,-7.3,-3.26,35.3,17,948170.0,,,,,,
NORMAL,4〜7,99.0,0.0,2.0,1.0,-3.0,10,-24.5,-17.8,-3.26,49.2,63,865189.0,,,,,,
NORMAL,3〜8,3.0,0.0,5.0,1.0,-3.0,10,-21.4,-14.5,-3.26,45.7,70,883679.0,,,,,,
STRONG,4〜7,99.0,2.0,5.0,3.0,-2.0,10,-4.6,-2.7,-3.26,44.4,18,975885.0,,,,,,
STRONG,4〜7,5.0,0.0,5.0,2.0,-2.0,10,-7.2,-4.1,-3.26,37.5,16,961559.0,,,,,,
STR+NOR,4〜8,5.0,0.0,2.0,1.0,-3.0,3,-29.0,-16.2,-3.26,51.2,82,835801.0,,,,,,
STR+NOR,5〜7,99.0,99.0,2.0,1.0,-1.0,10,-17.7,-10.3,-3.27,45.6,90,902932.0,,,,,,
STR+NOR,3〜6,5.0,0.0,5.0,1.0,-3.0,3,-29.9,-18.5,-3.27,45.2,84,830652.0,,,,,,
STRONG,4〜8,5.0,0.0,2.0,4.0,-3.0,3,-9.8,-7.0,-3.27,47.1,17,947706.0,,,,,,
STRONG,4〜7,3.0,99.0,5.0,3.0,-3.0,5,-6.7,-5.6,-3.27,45.0,20,963902.0,,,,,,
STR+NOR,3〜6,99.0,0.0,5.0,1.0,-3.0,3,-29.9,-18.5,-3.27,45.2,84,830652.0,,,,,,
STR+NOR,3〜6,5.0,2.0,2.0,1.0,-2.0,5,-21.9,-11.0,-3.27,44.7,94,878502.0,,,,,,
STR+NOR,5〜8,99.0,5.0,5.0,1.0,-3.0,10,-29.0,-17.7,-3.27,45.7,94,835208.0,,,,,,
STRONG,4〜8,5.0,2.0,5.0,4.0,-2.0,5,-4.7,-2.4,-3.27,44.4,18,975329.0,,,,,,
STRONG,4〜7,5.0,2.0,5.0,5.0,-2.0,10,-5.4,-2.0,-3.27,44.4,18,971158.0,,,,,,
STRONG,4〜8,3.0,99.0,5.0,3.0,-3.0,5,-6.7,-5.6,-3.27,45.0,20,963902.0,,,,,,
STRONG,4〜8,99.0,2.0,5.0,3.0,-3.0,10,-5.1,-2.2,-3.27,50.0,18,972967.0,,,,,,
NORMAL,5〜8,5.0,99.0,5.0,1.0,-2.0,5,-20.6,-11.2,-3.27,50.6,77,886551.0,,,,,,
STRONG,5〜8,5.0,2.0,5.0,1.0,-2.0,5,-5.4,-2.0,-3.27,41.2,17,971426.0,,,,,,
STR+NOR,4〜8,5.0,0.0,2.0,1.0,-2.0,5,-26.3,-14.7,-3.27,47.6,82,852664.0,,,,,,
NORMAL,5〜8,99.0,0.0,5.0,1.0,-2.0,3,-22.2,-15.1,-3.27,48.4,62,877266.0,,,,,,
NORMAL,3〜6,5.0,0.0,5.0,1.0,-2.0,5,-20.2,-14.9,-3.27,41.8,67,890479.0,,,,,,
STRONG,4〜8,5.0,2.0,2.0,3.0,-3.0,5,-4.5,-2.4,-3.27,50.0,18,975961.0,,,,,,
STR+NOR,4〜7,3.0,2.0,2.0,1.0,-3.0,5,-25.2,-13.5,-3.27,49.5,91,858938.0,,,,,,
STR+NOR,4〜8,3.0,2.0,2.0,1.0,-3.0,5,-25.2,-13.5,-3.27,49.5,91,858994.0,,,,,,
STRONG,5〜8,99.0,0.0,5.0,2.0,-3.0,5,-8.1,-3.0,-3.27,47.1,17,956877.0,,,,,,
STRONG,4〜7,5.0,2.0,2.0,2.0,-1.0,5,-3.3,-1.9,-3.27,44.4,18,982745.0,,,,,,
STRONG,4〜8,3.0,99.0,2.0,4.0,-3.0,3,-8.1,-6.6,-3.27,60.0,20,955739.0,,,,,,
STRONG,4〜7,3.0,99.0,2.0,4.0,-3.0,3,-8.1,-6.6,-3.27,60.0,20,955739.0,,,,,,
NORMAL,3〜8,99.0,5.0,2.0,1.0,-2.0,10,-14.9,-9.5,-3.27,40.0,80,919088.0,,,,,,
STRONG,4〜8,3.0,99.0,2.0,3.0,-2.0,10,-6.3,-4.6,-3.28,50.0,20,965807.0,,,,,,
NORMAL,4〜8,5.0,0.0,2.0,1.0,-1.0,3,-15.8,-11.2,-3.28,43.1,65,915067.0,,,,,,
STR+NOR,4〜8,3.0,2.0,5.0,1.0,-3.0,10,-26.0,-14.2,-3.28,49.5,93,854345.0,,,,,,
NORMAL,4〜8,99.0,0.0,2.0,1.0,-2.0,3,-23.0,-16.5,-3.28,49.3,67,874346.0,,,,,,
NORMAL,4〜7,99.0,0.0,2.0,1.0,-2.0,10,-21.8,-16.7,-3.28,50.8,63,880946.0,,,,,,
NORMAL,3〜6,3.0,5.0,5.0,1.0,-3.0,5,-19.7,-11.2,-3.28,39.7,78,893384.0,,,,,,
STR+NOR,4〜8,5.0,2.0,5.0,1.0,-1.0,3,-19.2,-10.0,-3.28,43.3,97,894238.0,,,,,,
STRONG,4〜7,3.0,99.0,2.0,3.0,-2.0,10,-6.3,-4.6,-3.28,50.0,20,965807.0,,,,,,
NORMAL,3〜7,5.0,5.0,5.0,1.0,-3.0,10,-16.9,-10.8,-3.28,40.5,79,907925.0,,,,,,
STR+NOR,5〜7,99.0,99.0,2.0,1.0,-1.0,5,-17.8,-10.1,-3.28,45.6,90,901828.0,,,,,,
NORMAL,4〜8,3.0,2.0,5.0,1.0,-1.0,10,-14.7,-7.7,-3.28,41.3,75,921677.0,,,,,,
STRONG,4〜8,5.0,99.0,5.0,3.0,-1.0,10,-5.0,-2.8,-3.28,40.0,20,972841.0,,,,,,
STR+NOR,3〜6,5.0,5.0,2.0,1.0,-3.0,3,-23.5,-14.6,-3.28,41.8,98,866551.0,,,,,,
STRONG,4〜7,99.0,2.0,5.0,4.0,-2.0,10,-5.1,-2.7,-3.28,44.4,18,973102.0,,,,,,
STR+NOR,3〜6,99.0,5.0,2.0,1.0,-3.0,3,-23.5,-14.6,-3.28,41.8,98,866551.0,,,,,,
STR+NOR,4〜7,5.0,5.0,2.0,1.0,-2.0,3,-24.6,-15.5,-3.28,46.9,98,859934.0,,,,,,
STR+NOR,3〜6,99.0,99.0,5.0,3.0,-1.0,10,-22.4,-13.9,-3.29,32.3,99,873449.0,,,,,,
NORMAL,3〜7,99.0,2.0,2.0,1.0,-1.0,3,-14.6,-8.4,-3.29,36.4,77,922033.0,,,,,,
STRONG,4〜8,5.0,5.0,5.0,5.0,-3.0,3,-8.5,-6.4,-3.29,50.0,20,953743.0,,,,,,
STR+NOR,3〜8,99.0,99.0,5.0,2.0,-2.0,5,-25.3,-14.9,-3.29,39.0,100,855879.0,,,,,,
STRONG,5〜8,99.0,99.0,2.0,1.0,-2.0,5,-5.2,-3.1,-3.29,47.4,19,972598.0,,,,,,
STRONG,5〜7,3.0,5.0,2.0,3.0,-3.0,10,-9.9,-5.3,-3.29,38.9,18,946845.0,,,,,,
STR+NOR,3〜7,3.0,0.0,2.0,1.0,-2.0,10,-22.8,-13.2,-3.29,45.9,85,873214.0,,,,,,
STR+NOR,3〜7,3.0,5.0,2.0,1.0,-3.0,3,-22.5,-13.0,-3.29,41.8,98,872530.0,,,,,,
STR+NOR,3〜8,3.0,5.0,2.0,1.0,-3.0,3,-22.5,-13.0,-3.29,41.8,98,872530.0,,,,,,
STRONG,4〜7,99.0,99.0,5.0,3.0,-2.0,10,-6.5,-5.0,-3.29,50.0,20,964574.0,,,,,,
STR+NOR,5〜7,3.0,0.0,5.0,1.0,-3.0,3,-27.4,-15.0,-3.29,54.0,63,846086.0,,,,,,
STR+NOR,4〜8,99.0,99.0,2.0,2.0,-1.0,5,-19.8,-12.8,-3.29,37.0,100,888945.0,,,,,,
STRONG,5〜8,3.0,5.0,2.0,3.0,-3.0,10,-9.9,-5.3,-3.29,38.9,18,946845.0,,,,,,
STRONG,4〜7,5.0,5.0,5.0,5.0,-3.0,3,-8.5,-6.4,-3.29,50.0,20,953743.0,,,,,,
NORMAL,3〜7,5.0,2.0,2.0,1.0,-1.0,3,-14.6,-8.4,-3.29,36.4,77,922033.0,,,,,,
STR+NOR,5〜8,5.0,5.0,5.0,1.0,-1.0,3,-20.4,-12.6,-3.3,41.5,94,886784.0,,,,,,
STRONG,4〜7,3.0,2.0,5.0,4.0,-2.0,5,-5.1,-2.5,-3.3,44.4,18,972992.0,,,,,,
NORMAL,3〜7,5.0,99.0,2.0,1.0,-2.0,3,-17.5,-11.6,-3.3,36.7,79,904507.0,,,,,,
STRONG,3〜8,5.0,0.0,2.0,2.0,-1.0,5,-4.1,-3.2,-3.3,47.1,17,978457.0,,,,,,
STRONG,5〜8,3.0,2.0,5.0,1.0,-3.0,3,-6.8,-3.5,-3.3,41.2,17,963678.0,,,,,,
STRONG,5〜7,3.0,2.0,5.0,1.0,-3.0,3,-6.8,-3.5,-3.3,41.2,17,963678.0,,,,,,
NORMAL,4〜8,99.0,99.0,5.0,2.0,-1.0,5,-16.8,-12.3,-3.3,36.2,80,908375.0,,,,,,
NORMAL,3〜8,99.0,0.0,2.0,1.0,-1.0,10,-17.0,-11.6,-3.3,37.8,74,908676.0,,,,,,
STRONG,4〜8,3.0,2.0,5.0,4.0,-2.0,5,-5.1,-2.5,-3.3,44.4,18,972992.0,,,,,,
STRONG,4〜8,99.0,5.0,5.0,2.0,-2.0,5,-6.5,-5.4,-3.3,45.0,20,964870.0,,,,,,
STRONG,4〜8,99.0,99.0,5.0,3.0,-3.0,10,-6.6,-4.1,-3.3,40.0,20,964221.0,,,,,,
STR+NOR,4〜8,99.0,99.0,5.0,2.0,-1.0,5,-20.2,-13.7,-3.31,36.0,100,886212.0,,,,,,
STRONG,4〜8,5.0,0.0,5.0,3.0,-3.0,5,-10.2,-6.1,-3.31,41.2,17,945526.0,,,,,,
STRONG,4〜8,99.0,0.0,2.0,2.0,-3.0,3,-6.6,-3.1,-3.31,47.1,17,965070.0,,,,,,
NORMAL,3〜6,5.0,2.0,2.0,1.0,-1.0,3,-15.8,-9.0,-3.31,32.9,76,915551.0,,,,,,
NORMAL,4〜7,99.0,0.0,2.0,1.0,-2.0,5,-22.0,-16.2,-3.31,49.2,63,880136.0,,,,,,
NORMAL,3〜6,3.0,0.0,2.0,1.0,-1.0,5,-15.2,-10.6,-3.31,37.5,64,918537.0,,,,,,
STR+NOR,4〜8,5.0,5.0,2.0,1.0,-2.0,10,-23.9,-15.1,-3.31,43.4,99,864203.0,,,,,,
NORMAL,3〜6,99.0,2.0,2.0,1.0,-1.0,3,-15.8,-9.0,-3.31,32.9,76,915551.0,,,,,,
STR+NOR,3〜8,5.0,0.0,5.0,1.0,-3.0,3,-31.3,-18.1,-3.31,44.1,93,820960.0,,,,,,
STRONG,4〜8,99.0,5.0,5.0,5.0,-3.0,5,-8.3,-6.0,-3.31,45.0,20,954745.0,,,,,,
NORMAL,3〜8,3.0,5.0,2.0,1.0,-3.0,10,-16.8,-9.6,-3.31,41.0,78,909867.0,,,,,,
NORMAL,3〜8,99.0,0.0,5.0,1.0,-3.0,5,-25.7,-16.7,-3.31,48.7,76,855926.0,,,,,,
NORMAL,3〜7,3.0,5.0,2.0,1.0,-3.0,10,-16.8,-9.6,-3.31,41.0,78,909867.0,,,,,,
STR+NOR,5〜7,5.0,99.0,5.0,1.0,-1.0,5,-18.3,-10.2,-3.31,45.6,90,899229.0,,,,,,
NORMAL,4〜8,99.0,99.0,2.0,2.0,-1.0,5,-16.5,-11.3,-3.32,36.2,80,909849.0,,,,,,
NORMAL,3〜6,99.0,5.0,5.0,1.0,-2.0,3,-18.7,-12.3,-3.32,32.9,79,897609.0,,,,,,
STR+NOR,3〜8,5.0,5.0,2.0,1.0,-3.0,10,-21.8,-14.2,-3.32,42.0,100,877021.0,,,,,,
NORMAL,4〜8,5.0,2.0,5.0,1.0,-1.0,10,-15.7,-8.9,-3.32,40.5,79,914565.0,,,,,,
STR+NOR,4〜8,5.0,5.0,2.0,1.0,-3.0,3,-28.5,-17.8,-3.32,47.5,99,835784.0,,,,,,
STRONG,4〜7,99.0,5.0,5.0,5.0,-3.0,5,-8.5,-6.1,-3.32,45.0,20,953786.0,,,,,,
NORMAL,4〜7,5.0,2.0,5.0,1.0,-1.0,5,-15.4,-8.8,-3.32,41.6,77,917486.0,,,,,,
STR+NOR,4〜8,3.0,2.0,5.0,1.0,-2.0,5,-22.4,-12.0,-3.32,46.2,93,876066.0,,,,,,
STR+NOR,3〜6,99.0,99.0,5.0,3.0,-2.0,5,-29.9,-19.2,-3.32,40.4,99,827528.0,,,,,,
NORMAL,4〜7,5.0,5.0,2.0,1.0,-3.0,10,-22.6,-14.2,-3.32,44.9,78,874668.0,,,,,,
STRONG,3〜8,99.0,0.0,2.0,5.0,-1.0,5,-4.1,-3.3,-3.32,41.2,17,978176.0,,,,,,
STRONG,4〜8,99.0,2.0,5.0,5.0,-3.0,3,-7.1,-3.4,-3.32,38.9,18,962022.0,,,,,,
STR+NOR,4〜7,3.0,2.0,5.0,1.0,-3.0,10,-26.2,-14.3,-3.32,49.5,93,853068.0,,,,,,
STRONG,4〜8,99.0,99.0,5.0,4.0,-1.0,10,-5.7,-3.2,-3.32,40.0,20,969129.0,,,,,,
NORMAL,3〜6,5.0,5.0,5.0,1.0,-2.0,3,-18.7,-12.3,-3.32,32.9,79,897609.0,,,,,,
STR+NOR,4〜8,5.0,0.0,2.0,1.0,-3.0,10,-29.3,-16.6,-3.32,50.0,82,834213.0,,,,,,
NORMAL,3〜7,99.0,5.0,5.0,1.0,-3.0,10,-17.1,-10.9,-3.32,40.5,79,906738.0,,,,,,
NORMAL,5〜7,3.0,0.0,2.0,1.0,-3.0,10,-19.9,-10.8,-3.32,52.2,46,892339.0,,,,,,
STR+NOR,3〜6,99.0,99.0,5.0,2.0,-1.0,5,-22.4,-14.5,-3.33,35.4,99,873161.0,,,,,,
STRONG,4〜7,99.0,0.0,5.0,4.0,-2.0,10,-8.1,-5.7,-3.33,37.5,16,956768.0,,,,,,
STR+NOR,4〜8,5.0,2.0,5.0,1.0,-2.0,5,-24.5,-12.5,-3.33,47.4,97,862749.0,,,,,,
STRONG,5〜8,99.0,2.0,2.0,1.0,-2.0,3,-5.2,-2.3,-3.33,35.3,17,972449.0,,,,,,
STRONG,4〜7,5.0,2.0,5.0,5.0,-3.0,3,-6.9,-3.4,-3.33,38.9,18,963139.0,,,,,,
STR+NOR,5〜8,3.0,0.0,5.0,1.0,-1.0,10,-15.3,-8.6,-3.33,41.3,63,916862.0,,,,,,
STR+NOR,5〜8,5.0,0.0,5.0,1.0,-1.0,3,-18.9,-10.5,-3.33,42.7,75,895836.0,,,,,,
STRONG,4〜7,99.0,2.0,5.0,5.0,-3.0,3,-6.9,-3.4,-3.33,38.9,18,963139.0,,,,,,
STRONG,4〜7,99.0,99.0,2.0,1.0,-2.0,3,-5.5,-3.7,-3.33,60.0,20,970362.0,,,,,,
STRONG,4〜8,99.0,0.0,2.0,4.0,-2.0,3,-7.3,-4.9,-3.33,41.2,17,961169.0,,,,,,
NORMAL,3〜7,3.0,0.0,5.0,1.0,-3.0,10,-21.8,-14.7,-3.33,45.7,70,881282.0,,,,,,
STRONG,4〜7,5.0,99.0,2.0,1.0,-2.0,3,-5.5,-3.7,-3.33,60.0,20,970362.0,,,,,,
STR+NOR,4〜7,99.0,2.0,5.0,1.0,-1.0,3,-18.6,-10.1,-3.33,43.2,95,897695.0,,,,,,
STR+NOR,4〜7,99.0,2.0,2.0,1.0,-1.0,5,-17.4,-9.1,-3.34,41.9,93,904633.0,,,,,,
STR+NOR,3〜6,99.0,2.0,2.0,1.0,-2.0,5,-22.4,-11.3,-3.34,44.7,94,875636.0,,,,,,
STR+NOR,4〜7,5.0,2.0,5.0,1.0,-1.0,10,-17.8,-9.8,-3.34,42.1,95,902801.0,,,,,,
STRONG,4〜7,5.0,0.0,2.0,1.0,-1.0,3,-4.1,-2.0,-3.34,37.5,16,978277.0,,,,,,
NORMAL,3〜6,99.0,0.0,5.0,1.0,-2.0,5,-20.6,-15.2,-3.34,41.8,67,887860.0,,,,,,
STR+NOR,3〜8,99.0,99.0,5.0,2.0,-3.0,5,-27.3,-16.9,-3.34,41.0,100,843396.0,,,,,,
