code,scan_date,trade_date,scan_cond,trade_cond,today_rise,rb_score,gap_pct,ret_oc,ret_max,ret_low,lower_shadow_ratio,vol_decay_3d,consec_drop
3687,2025-12-16,2025-12-17,WEAK,NORMAL,-5.49,2,1.63,-0.51,0.13,-1.6,0.0,0,1
3687,2026-02-04,2026-02-05,NORMAL,NORMAL,-3.02,5,1.04,2.74,4.04,-0.21,0.217,0,1
3687,2026-02-06,2026-02-09,NORMAL,STRONG,-3.93,4,3.68,-0.94,0.07,-2.01,0.354,0,1
3687,2026-03-17,2026-03-18,NORMAL,STRONG,-4.45,2,0.84,1.17,1.17,-1.45,0.073,0,1
3687,2026-03-26,2026-03-27,WEAK,NORMAL,-6.1,5,-0.64,0.32,1.86,0.0,0.098,0,1
368A,2025-12-16,2025-12-17,WEAK,NORMAL,-4.09,2,0.41,5.34,5.89,-0.07,0.086,0,2
368A,2026-02-13,2026-02-16,WEAK,NORMAL,-4.45,2,0.0,1.7,2.82,-0.2,0.12,0,1
368A,2026-02-20,2026-02-24,WEAK,NORMAL,-4.34,2,0.21,2.82,4.05,0.0,0.023,0,3
368A,2026-03-10,2026-03-11,WEAK,NORMAL,-3.04,4,1.07,-1.62,0.0,-1.69,0.607,0,1
3691,2025-10-06,2025-10-07,STRONG,NORMAL,-4.86,4,0.0,-0.75,2.18,-2.01,0.165,0,1
3691,2025-11-20,2025-11-21,STRONG,STRONG,-8.18,3,-2.21,4.82,5.79,-1.73,0.203,0,1
3691,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.72,2,2.53,-4.69,0.25,-5.98,0.099,0,1
3692,2025-10-21,2025-10-22,NORMAL,STRONG,-9.49,2,-1.86,-2.93,1.89,-8.44,0.291,0,1
3692,2025-11-14,2025-11-17,NORMAL,NORMAL,-10.12,5,-1.55,-1.89,2.1,-2.41,0.435,0,1
3692,2025-11-21,2025-11-25,STRONG,NORMAL,-3.09,6,0.12,-4.04,2.21,-4.78,0.115,1,6
3692,2025-11-25,2025-11-26,NORMAL,STRONG,-3.93,7,-1.15,7.11,11.5,-0.78,0.105,0,7
3692,2025-12-01,2025-12-02,WEAK,WEAK,-5.39,4,-0.83,-1.08,2.16,-1.68,0.0,1,2
3692,2025-12-09,2025-12-10,NORMAL,NORMAL,-3.78,3,0.0,-1.96,1.47,-2.45,0.13,0,1
3692,2025-12-11,2025-12-12,WEAK,STRONG,-4.76,3,-1.97,-2.95,1.47,-5.5,0.268,0,3
3692,2025-12-12,2025-12-15,STRONG,NORMAL,-4.86,5,-3.04,2.56,5.13,-1.28,0.365,0,4
3692,2025-12-16,2025-12-17,WEAK,NORMAL,-4.31,5,-0.44,-3.35,0.73,-4.96,0.061,1,6
3692,2025-12-17,2025-12-18,NORMAL,NORMAL,-3.77,7,-1.81,1.08,4.92,-0.92,0.282,0,7
3692,2025-12-29,2025-12-30,NORMAL,WEAK,-3.01,3,-0.7,-0.43,0.57,-2.13,0.083,0,1
3692,2026-01-22,2026-01-23,STRONG,NORMAL,-3.86,2,-0.89,1.24,2.14,-2.03,0.475,0,1
3692,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.6,2,0.0,2.19,2.96,-0.66,0.293,0,1
3692,2026-02-17,2026-02-18,NORMAL,STRONG,-3.42,2,0.91,1.36,1.92,-0.57,0.326,1,1
3692,2026-02-24,2026-02-25,NORMAL,NORMAL,-14.21,5,5.91,-2.61,3.72,-2.73,0.086,0,2
3692,2026-03-10,2026-03-11,WEAK,NORMAL,-4.46,5,0.8,3.31,4.5,-0.26,0.086,0,3
3692,2026-03-26,2026-03-27,WEAK,NORMAL,-4.12,6,-0.31,-0.46,2.0,-1.54,0.0,0,1
3694,2025-10-17,2025-10-20,WEAK,STRONG,-3.19,3,2.01,3.41,3.95,0.0,0.111,0,1
3694,2025-11-25,2025-11-26,NORMAL,STRONG,-4.27,3,0.0,-1.74,0.39,-1.74,0.08,0,1
3694,2026-01-08,2026-01-09,NORMAL,NORMAL,-3.9,3,1.93,-0.38,0.0,-2.09,0.023,0,1
3694,2026-02-06,2026-02-09,NORMAL,STRONG,-3.07,4,2.54,0.0,1.65,-0.41,0.105,0,1
3694,2026-02-13,2026-02-16,WEAK,NORMAL,-5.24,4,6.81,-6.77,0.4,-7.77,0.0,0,2
3694,2026-03-16,2026-03-17,NORMAL,NORMAL,-3.02,4,0.96,-1.42,0.24,-1.42,0.0,0,1
3695,2026-02-12,2026-02-13,NORMAL,WEAK,-10.24,6,-0.54,-1.04,0.0,-1.64,0.2,0,1
3696,2025-10-17,2025-10-20,WEAK,STRONG,-5.81,4,1.7,0.75,2.28,-0.83,0.0,0,2
3696,2025-10-31,2025-11-04,NORMAL,NORMAL,-5.0,8,2.39,1.45,3.79,-2.71,0.21,0,1
3696,2025-12-09,2025-12-10,NORMAL,NORMAL,-3.97,4,1.49,0.83,1.87,-0.49,0.169,0,1
3696,2025-12-29,2025-12-30,NORMAL,WEAK,-4.38,2,-0.15,-3.09,0.85,-3.49,0.353,0,2
3696,2025-12-30,2026-01-05,WEAK,NORMAL,-3.24,5,1.29,-0.3,0.71,-1.37,0.092,0,3
3696,2026-02-13,2026-02-16,WEAK,NORMAL,-10.47,9,2.66,-0.78,1.02,-1.33,0.005,0,2
3696,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.52,5,1.38,1.1,2.66,0.0,0.0,0,2
3697,2025-10-16,2025-10-17,NORMAL,WEAK,-4.18,3,-1.48,-2.84,0.9,-4.04,0.159,0,1
3697,2025-10-17,2025-10-20,WEAK,STRONG,-4.28,4,2.21,1.43,1.43,-1.17,0.243,1,2
3697,2025-11-06,2025-11-07,NORMAL,NORMAL,-5.57,5,1.69,-0.15,1.27,-1.46,0.06,0,1
3697,2025-12-02,2025-12-03,WEAK,WEAK,-4.37,3,0.03,-0.09,1.13,-1.07,0.027,0,1
3697,2025-12-16,2025-12-17,WEAK,NORMAL,-3.34,4,3.04,-0.87,1.9,-2.29,0.322,0,1
3697,2025-12-22,2025-12-23,NORMAL,NORMAL,-4.59,3,0.16,3.66,5.11,-0.21,0.154,0,1
3697,2026-01-15,2026-01-16,STRONG,NORMAL,-8.54,6,0.13,-4.15,0.34,-7.15,0.216,0,2
3697,2026-01-16,2026-01-19,NORMAL,NORMAL,-4.03,7,-1.79,-0.6,1.23,-1.72,0.401,0,3
3697,2026-01-22,2026-01-23,STRONG,NORMAL,-3.15,5,1.31,1.66,6.15,-0.16,0.084,0,2
3697,2026-01-29,2026-01-30,NORMAL,NORMAL,-5.76,7,-2.47,-2.44,0.19,-3.11,0.13,0,2
3697,2026-01-30,2026-02-02,NORMAL,NORMAL,-4.85,7,1.76,0.15,0.59,-2.63,0.202,0,3
3697,2026-02-04,2026-02-05,NORMAL,NORMAL,-7.4,7,0.59,-0.09,3.8,-1.53,0.235,0,2
3697,2026-02-06,2026-02-09,NORMAL,STRONG,-3.29,6,1.0,0.0,2.52,-0.98,0.352,1,1
3697,2026-02-12,2026-02-13,NORMAL,WEAK,-5.66,6,-1.28,-3.53,0.29,-3.57,0.057,0,1
3697,2026-02-13,2026-02-16,WEAK,NORMAL,-4.76,6,2.79,0.86,2.93,-0.11,0.012,0,2
3697,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.98,7,2.16,-0.05,2.28,-1.03,0.043,0,2
3698,2025-11-06,2025-11-07,NORMAL,NORMAL,-17.71,8,7.92,-5.09,0.0,-6.22,0.054,0,2
3698,2025-11-11,2025-11-12,NORMAL,STRONG,-3.05,5,-1.05,1.23,2.2,-0.09,0.476,1,1
3698,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.93,7,-0.09,-2.32,1.3,-2.69,0.115,0,2
3698,2026-02-13,2026-02-16,WEAK,NORMAL,-7.71,7,-1.02,-2.16,0.31,-2.67,0.458,0,2
3698,2026-02-16,2026-02-17,NORMAL,NORMAL,-3.16,7,-0.11,-0.32,1.26,-0.53,0.172,0,3
369A,2025-10-08,2025-10-09,NORMAL,NORMAL,-3.31,3,1.54,-1.58,0.88,-3.13,0.16,0,2
369A,2025-12-17,2025-12-18,NORMAL,NORMAL,-3.35,6,0.0,1.13,2.2,-0.38,0.267,0,2
369A,2026-01-14,2026-01-15,NORMAL,STRONG,-14.44,3,0.0,2.92,3.57,-1.95,0.259,0,1
369A,2026-02-06,2026-02-09,NORMAL,STRONG,-3.02,5,0.61,0.04,1.02,-1.13,0.466,0,1
3719,2025-10-02,2025-10-03,NORMAL,STRONG,-3.17,2,-0.22,2.84,4.81,-5.69,0.108,0,1
3719,2025-10-17,2025-10-20,WEAK,STRONG,-3.69,2,0.0,2.47,6.3,0.0,0.429,1,2
3719,2025-11-19,2025-11-20,NORMAL,STRONG,-5.45,2,2.76,3.59,4.26,-3.59,0.242,1,1
3719,2025-11-26,2025-11-27,STRONG,NORMAL,-16.36,3,-2.93,-1.76,1.51,-7.3,0.0,0,2
3719,2025-11-27,2025-11-28,NORMAL,NORMAL,-4.65,2,0.77,-0.25,3.82,-2.04,0.629,0,3
3719,2025-12-02,2025-12-03,WEAK,WEAK,-21.28,8,0.0,0.68,4.05,-6.76,0.0,0,2
3719,2025-12-09,2025-12-10,NORMAL,NORMAL,-4.95,6,-1.12,3.38,4.14,0.0,0.222,0,4
3719,2025-12-11,2025-12-12,WEAK,STRONG,-5.45,7,0.38,-2.3,1.92,-3.83,0.045,0,1
3719,2025-12-18,2025-12-19,NORMAL,NORMAL,-17.12,8,0.47,-3.27,1.87,-5.14,0.103,0,3
3719,2025-12-25,2025-12-26,NORMAL,NORMAL,-5.76,6,-0.76,-2.31,0.38,-5.77,0.049,0,1
3719,2025-12-26,2025-12-29,NORMAL,NORMAL,-3.05,4,-4.33,6.17,7.41,-2.88,0.562,1,2
3719,2025-12-30,2026-01-05,WEAK,NORMAL,-4.26,3,3.64,9.77,12.11,0.0,0.118,1,1
3719,2026-01-07,2026-01-08,NORMAL,NORMAL,-7.84,2,0.4,2.82,3.23,-1.21,0.25,0,2
3719,2026-02-18,2026-02-19,STRONG,NORMAL,-4.0,2,-0.76,-0.38,1.15,-3.05,0.05,1,4
3719,2026-02-24,2026-02-25,NORMAL,NORMAL,-3.44,3,-0.4,-0.79,1.59,-0.79,0.5,0,1
3723,2025-11-13,2025-11-14,NORMAL,NORMAL,-14.17,6,-0.15,-1.31,0.0,-1.68,0.362,0,1
3727,2026-01-20,2026-01-21,WEAK,WEAK,-4.48,3,3.29,-3.64,17.27,-5.0,0.089,0,1
372A,2025-10-16,2025-10-17,NORMAL,WEAK,-3.78,4,-0.16,-3.93,0.0,-6.56,0.562,0,1
372A,2025-10-17,2025-10-20,WEAK,STRONG,-4.09,5,0.68,0.34,1.36,-1.19,0.4,0,2
373A,2025-10-17,2025-10-20,WEAK,STRONG,-19.42,10,0.0,-3.23,0.0,-4.53,0.0,0,2
373A,2025-10-20,2025-10-21,STRONG,NORMAL,-3.23,10,0.05,-3.58,0.0,-4.23,0.287,0,3
373A,2025-10-21,2025-10-22,NORMAL,STRONG,-3.54,10,0.05,2.58,2.58,-0.88,0.153,1,4
373A,2025-11-04,2025-11-05,NORMAL,WEAK,-3.76,7,-0.34,-2.19,0.0,-3.7,0.0,0,2
373A,2026-01-15,2026-01-16,STRONG,NORMAL,-9.35,6,0.0,-0.78,0.24,-2.82,0.245,0,1
3741,2026-02-04,2026-02-05,NORMAL,NORMAL,-3.75,2,0.6,5.51,6.86,0.0,0.167,0,1
3744,2025-10-22,2025-10-23,STRONG,NORMAL,-5.35,4,-1.26,0.64,2.97,-2.54,0.192,0,1
3747,2025-10-03,2025-10-06,STRONG,STRONG,-4.52,5,0.95,-2.19,0.94,-4.38,0.0,0,2
3747,2025-10-17,2025-10-20,WEAK,STRONG,-4.01,2,12.52,2.12,2.12,-1.59,0.089,0,1
3747,2025-10-23,2025-10-24,NORMAL,NORMAL,-11.25,2,-2.73,-4.26,4.38,-6.21,0.044,0,1
3747,2025-11-26,2025-11-27,STRONG,NORMAL,-3.22,2,-1.2,-1.48,1.08,-2.7,0.278,0,1
3747,2025-12-05,2025-12-08,WEAK,NORMAL,-5.29,4,-0.15,-4.38,1.06,-5.59,0.091,0,1
3747,2025-12-08,2025-12-09,NORMAL,NORMAL,-4.52,3,1.26,4.68,6.55,-0.31,0.182,1,2
3747,2025-12-12,2025-12-15,STRONG,NORMAL,-3.06,2,-1.05,3.8,5.02,-0.3,0.038,1,2
3747,2025-12-17,2025-12-18,NORMAL,NORMAL,-4.17,3,-0.75,2.57,2.72,0.0,0.095,0,1
3747,2026-01-21,2026-01-22,WEAK,STRONG,-12.18,2,-0.53,-1.21,1.74,-2.95,0.032,0,1
3747,2026-01-29,2026-01-30,NORMAL,NORMAL,-6.93,2,0.0,1.64,3.28,-0.6,0.023,1,3
3747,2026-02-13,2026-02-16,WEAK,NORMAL,-3.64,3,-0.15,0.61,0.76,-2.27,0.045,0,2
3747,2026-02-17,2026-02-18,NORMAL,STRONG,-3.01,4,0.0,1.55,1.71,-0.47,0.022,0,1
3747,2026-02-20,2026-02-24,WEAK,NORMAL,-3.58,4,0.16,-4.35,0.48,-5.16,0.0,0,2
3747,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.2,7,-0.17,5.57,10.81,-1.52,0.143,0,3
3747,2026-03-06,2026-03-10,NORMAL,WEAK,-3.12,3,-2.1,1.32,1.98,-1.81,0.182,0,1
3758,2025-12-26,2025-12-29,NORMAL,NORMAL,-3.42,6,-0.71,2.14,3.21,0.0,0.0,0,1
3760,2026-01-14,2026-01-15,NORMAL,STRONG,-4.25,3,0.0,2.15,2.58,-0.29,0.261,0,3
3762,2025-11-04,2025-11-05,NORMAL,WEAK,-5.72,2,-0.63,1.47,1.51,-1.71,0.38,0,1
3762,2026-01-14,2026-01-15,NORMAL,STRONG,-3.13,2,-0.09,0.65,0.7,-0.96,0.15,0,3
3762,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.02,9,0.0,1.14,3.32,-1.19,0.283,0,1
3762,2026-02-12,2026-02-13,NORMAL,WEAK,-3.32,5,-2.0,-1.94,0.68,-2.62,0.058,0,1
3762,2026-02-13,2026-02-16,WEAK,NORMAL,-3.9,7,-0.75,1.07,1.56,-0.43,0.206,0,2
3762,2026-02-24,2026-02-25,NORMAL,NORMAL,-3.92,4,0.0,0.83,1.38,-0.5,0.188,0,3
3763,2025-12-11,2025-12-12,WEAK,STRONG,-4.42,2,0.64,-0.51,0.83,-0.83,0.146,0,1
3763,2026-02-02,2026-02-03,NORMAL,STRONG,-4.97,6,-1.83,3.2,4.99,-0.13,0.0,0,1
3763,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.45,8,-0.48,1.59,3.19,0.0,0.112,0,1
3763,2026-02-16,2026-02-17,NORMAL,NORMAL,-3.08,8,-0.15,3.77,5.69,-0.22,0.114,0,4
3765,2025-11-06,2025-11-07,NORMAL,NORMAL,-3.72,2,-0.24,2.72,2.72,-0.04,0.0,0,2
3765,2025-11-10,2025-11-11,STRONG,NORMAL,-4.01,5,-1.46,1.19,1.73,-1.85,0.473,0,1
3765,2026-02-16,2026-02-17,NORMAL,NORMAL,-3.4,5,0.0,-1.72,0.56,-3.28,0.35,0,3
3769,2026-02-04,2026-02-05,NORMAL,NORMAL,-3.54,6,0.22,0.05,1.2,-1.78,0.218,0,1
3769,2026-02-13,2026-02-16,WEAK,NORMAL,-13.6,9,0.01,-2.3,0.0,-2.38,0.215,0,1
3771,2026-02-13,2026-02-16,WEAK,NORMAL,-5.27,5,0.72,-1.15,1.09,-1.64,0.078,0,2
3772,2025-11-11,2025-11-12,NORMAL,STRONG,-3.73,2,0.09,2.08,2.83,0.0,0.467,0,1
3772,2025-12-29,2025-12-30,NORMAL,WEAK,-3.3,4,0.0,-1.42,0.0,-1.42,0.132,0,1
3773,2026-02-09,2026-02-10,STRONG,STRONG,-4.19,2,0.45,2.31,2.75,0.0,0.415,0,1
3774,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.73,9,-0.19,-0.45,1.68,-0.45,0.272,0,1
3774,2026-02-06,2026-02-09,NORMAL,STRONG,-6.74,10,0.18,1.21,1.55,-0.55,0.379,0,3
3774,2026-02-24,2026-02-25,NORMAL,NORMAL,-4.07,4,2.7,-2.11,0.57,-2.52,0.245,0,1
3776,2026-03-26,2026-03-27,WEAK,NORMAL,-6.48,4,0.0,1.49,1.98,-0.99,0.0,0,1
3778,2026-01-21,2026-01-22,WEAK,STRONG,-5.38,3,0.55,0.22,0.55,-0.84,0.22,0,1
3787,2025-11-19,2025-11-20,NORMAL,STRONG,-9.02,3,-7.51,1.46,20.13,-4.22,0.0,0,2
3787,2025-11-20,2025-11-21,STRONG,STRONG,-6.16,3,1.6,-3.94,0.0,-4.72,0.173,0,3
3787,2026-02-12,2026-02-13,NORMAL,WEAK,-5.79,3,-1.54,-4.06,0.0,-7.64,0.063,0,1
3788,2026-02-12,2026-02-13,NORMAL,WEAK,-8.18,5,-0.28,-0.89,2.81,-1.03,0.0,0,1
378A,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.47,3,-0.14,-0.27,1.78,-2.09,0.389,0,2
378A,2025-12-01,2025-12-02,WEAK,WEAK,-7.68,8,-1.32,-0.59,1.18,-3.33,0.137,0,4
378A,2025-12-03,2025-12-04,WEAK,NORMAL,-4.91,7,0.97,0.22,2.25,-1.52,0.0,0,6
378A,2025-12-05,2025-12-08,WEAK,NORMAL,-5.56,7,0.0,1.84,2.73,-1.78,0.0,0,1
3791,2025-10-17,2025-10-20,WEAK,STRONG,-6.62,4,0.07,-0.56,0.42,-2.08,0.073,0,1
3791,2025-10-23,2025-10-24,NORMAL,NORMAL,-3.39,3,0.63,-2.79,0.0,-2.93,0.171,0,1
3791,2025-12-02,2025-12-03,WEAK,WEAK,-5.32,3,0.07,-2.36,1.18,-3.77,0.0,0,1
3791,2025-12-09,2025-12-10,NORMAL,NORMAL,-4.3,2,0.0,0.87,0.87,-1.16,0.016,0,1
3791,2025-12-22,2025-12-23,NORMAL,NORMAL,-3.85,4,0.0,3.85,6.24,0.0,0.21,0,2
3791,2026-01-21,2026-01-22,WEAK,STRONG,-3.19,3,-1.81,-2.08,1.04,-2.96,0.089,0,4
3791,2026-01-22,2026-01-23,STRONG,NORMAL,-3.85,5,1.06,1.21,3.31,-0.65,0.22,0,5
3791,2026-02-04,2026-02-05,NORMAL,NORMAL,-3.99,7,2.6,0.51,3.21,-1.35,0.0,0,2
3791,2026-02-06,2026-02-09,NORMAL,STRONG,-3.36,6,0.0,-1.3,0.7,-2.26,0.278,0,1
3793,2025-12-22,2025-12-23,NORMAL,NORMAL,-3.66,6,0.0,0.76,2.53,0.0,0.0,0,1
3793,2025-12-26,2025-12-29,NORMAL,NORMAL,-4.35,6,2.02,-1.24,0.0,-2.23,0.174,0,1
3793,2026-02-02,2026-02-03,NORMAL,STRONG,-4.68,3,-0.7,-0.71,0.71,-1.41,0.233,0,1
3793,2026-02-04,2026-02-05,NORMAL,NORMAL,-3.32,3,-0.74,2.47,2.72,-0.25,0.333,0,3
3793,2026-02-13,2026-02-16,WEAK,NORMAL,-4.1,3,0.5,-0.25,0.5,-1.0,0.0,0,2
3798,2025-10-17,2025-10-20,WEAK,STRONG,-4.53,7,1.28,-1.27,1.39,-2.53,0.08,0,4
3798,2025-11-05,2025-11-06,WEAK,NORMAL,-4.33,3,-0.27,-0.69,1.51,-1.93,0.25,0,1
3798,2025-11-07,2025-11-10,NORMAL,STRONG,-3.19,3,-10.01,4.29,8.43,0.0,0.167,0,3
3798,2025-11-10,2025-11-11,STRONG,NORMAL,-6.15,7,0.61,-0.3,1.67,-3.03,0.0,0,4
3798,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.13,4,-1.37,-4.62,0.62,-7.55,0.114,1,1
3798,2025-12-01,2025-12-02,WEAK,WEAK,-3.55,4,0.18,-2.63,0.35,-3.33,0.0,0,1
3798,2025-12-16,2025-12-17,WEAK,NORMAL,-3.18,4,5.47,4.33,5.19,-1.73,0.25,0,1
3798,2026-02-04,2026-02-05,NORMAL,NORMAL,-8.09,9,0.19,0.75,1.5,-1.87,0.026,0,1
3798,2026-02-13,2026-02-16,WEAK,NORMAL,-4.09,5,7.75,-2.52,2.16,-2.88,0.154,0,2
3798,2026-02-24,2026-02-25,NORMAL,NORMAL,-9.3,2,1.93,2.09,2.85,-1.33,0.186,0,2
3803,2025-10-07,2025-10-08,NORMAL,NORMAL,-4.17,7,0.75,0.0,3.33,-0.62,0.333,0,1
3803,2025-11-13,2025-11-14,NORMAL,NORMAL,-22.86,4,-9.66,-9.7,4.14,-10.41,0.075,0,1
3803,2025-11-14,2025-11-17,NORMAL,NORMAL,-18.43,5,-6.32,3.04,7.76,-0.34,0.049,0,2
3803,2025-11-19,2025-11-20,NORMAL,STRONG,-3.6,5,3.55,-6.52,0.0,-8.06,0.235,1,5
3803,2025-12-02,2025-12-03,WEAK,WEAK,-15.06,5,-5.32,0.56,2.43,-2.43,0.0,0,1
3803,2025-12-03,2025-12-04,WEAK,NORMAL,-4.79,7,-0.19,-0.93,1.49,-2.05,0.5,1,2
3803,2026-03-10,2026-03-11,WEAK,NORMAL,-7.06,6,1.64,1.41,1.41,-0.61,0.323,0,4
3803,2026-03-26,2026-03-27,WEAK,NORMAL,-11.15,4,1.29,4.19,12.93,-2.0,0.023,0,3
380A,2025-10-17,2025-10-20,WEAK,STRONG,-3.64,3,3.0,-0.67,1.25,-0.75,0.0,0,2
380A,2026-02-02,2026-02-03,NORMAL,STRONG,-4.48,4,0.71,-0.79,1.32,-1.58,0.103,0,3
3810,2025-10-21,2025-10-22,NORMAL,STRONG,-7.0,2,2.15,-3.68,1.32,-5.79,0.2,0,1
3810,2025-11-25,2025-11-26,NORMAL,STRONG,-18.87,10,0.35,6.92,9.0,-4.15,0.165,0,1
3810,2025-11-28,2025-12-01,NORMAL,WEAK,-4.27,4,-2.23,-0.65,1.95,-1.3,0.389,1,1
3810,2025-12-11,2025-12-12,WEAK,STRONG,-3.23,3,2.33,-3.91,0.0,-5.54,0.238,0,1
3810,2025-12-16,2025-12-17,WEAK,NORMAL,-5.54,3,0.34,-5.5,0.34,-6.19,0.067,0,1
3810,2025-12-17,2025-12-18,NORMAL,NORMAL,-5.17,6,1.82,6.43,9.64,-1.79,0.105,0,2
3810,2026-01-14,2026-01-15,NORMAL,STRONG,-4.44,2,-2.66,4.1,5.46,-0.68,0.316,0,2
3810,2026-02-02,2026-02-03,NORMAL,STRONG,-3.58,4,0.34,2.02,2.69,-2.02,0.154,0,2
3810,2026-02-04,2026-02-05,NORMAL,NORMAL,-3.96,2,2.41,-1.01,1.68,-1.34,0.0,0,1
3810,2026-02-12,2026-02-13,NORMAL,WEAK,-5.32,7,1.4,-6.92,1.38,-10.38,0.03,0,1
3810,2026-02-13,2026-02-16,WEAK,NORMAL,-5.61,7,1.49,-7.33,2.56,-26.01,0.294,0,2
3810,2026-02-16,2026-02-17,NORMAL,NORMAL,-5.95,10,-2.77,-3.25,0.41,-5.28,0.654,0,3
3810,2026-02-17,2026-02-18,NORMAL,STRONG,-5.93,7,0.42,-2.51,0.0,-7.53,0.357,0,4
3810,2026-02-20,2026-02-24,WEAK,NORMAL,-4.55,6,-1.3,-4.39,1.32,-6.58,0.118,0,1
3810,2026-02-24,2026-02-25,NORMAL,NORMAL,-5.63,6,0.92,0.0,1.82,-5.45,0.278,0,2
3817,2026-02-13,2026-02-16,WEAK,NORMAL,-6.11,7,-0.6,2.11,2.11,-1.71,0.271,0,2
3825,2025-10-16,2025-10-17,NORMAL,WEAK,-3.77,3,-5.23,-2.41,1.03,-5.17,0.0,0,3
3825,2025-10-17,2025-10-20,WEAK,STRONG,-7.52,7,2.47,2.07,2.07,-2.41,0.444,0,4
3825,2025-11-04,2025-11-05,NORMAL,WEAK,-4.42,2,-2.31,3.72,5.07,-3.04,0.0,0,1
3825,2025-11-14,2025-11-17,NORMAL,NORMAL,-4.18,4,-2.35,-6.53,0.34,-8.59,0.0,0,3
3825,2025-12-01,2025-12-02,WEAK,WEAK,-7.66,5,0.0,-3.95,0.4,-3.95,0.0,0,2
3825,2025-12-02,2025-12-03,WEAK,WEAK,-3.95,6,3.29,-1.59,2.39,-1.99,0.0,0,3
3825,2025-12-05,2025-12-08,WEAK,NORMAL,-3.63,6,-1.67,-1.28,1.28,-2.55,0.2,0,1
3825,2026-02-05,2026-02-06,NORMAL,NORMAL,-4.53,5,-2.77,-2.03,0.0,-3.25,0.1,0,1
3825,2026-02-06,2026-02-09,NORMAL,STRONG,-4.74,6,5.81,-1.57,1.57,-3.92,0.375,0,2
3825,2026-02-12,2026-02-13,NORMAL,WEAK,-5.36,3,-1.62,-4.12,1.23,-4.94,0.077,0,1
3825,2026-02-13,2026-02-16,WEAK,NORMAL,-5.67,6,3.0,0.42,2.92,-0.83,0.133,0,2
3826,2025-10-23,2025-10-24,NORMAL,NORMAL,-6.48,3,-0.79,-1.8,0.2,-2.2,0.25,0,1
3826,2025-11-04,2025-11-05,NORMAL,WEAK,-5.13,3,-0.43,0.87,1.52,-1.09,0.0,0,5
3834,2026-02-16,2026-02-17,NORMAL,NORMAL,-3.82,5,0.15,0.44,1.03,-0.29,0.0,0,1
3835,2025-10-15,2025-10-16,STRONG,NORMAL,-7.45,8,-0.22,-0.67,1.35,-1.57,0.077,0,3
3835,2026-02-13,2026-02-16,WEAK,NORMAL,-3.62,4,0.0,-2.11,0.0,-3.05,0.15,0,2
3836,2026-01-30,2026-02-02,NORMAL,NORMAL,-5.87,5,-1.04,-3.4,0.0,-4.32,0.0,0,5
3836,2026-02-02,2026-02-03,NORMAL,STRONG,-4.4,8,1.66,0.13,0.82,-0.88,0.214,0,6
3836,2026-02-04,2026-02-05,NORMAL,NORMAL,-6.72,8,0.0,2.42,5.18,-0.27,0.108,0,1
3836,2026-02-12,2026-02-13,NORMAL,WEAK,-3.21,5,-1.06,-3.89,1.48,-4.23,0.0,0,1
3836,2026-02-13,2026-02-16,WEAK,NORMAL,-4.91,7,0.63,0.35,2.01,-0.35,0.059,0,2
3836,2026-03-13,2026-03-16,WEAK,NORMAL,-3.32,2,-0.22,0.37,1.5,-0.67,0.1,0,4
3837,2025-11-19,2025-11-20,NORMAL,STRONG,-3.77,2,2.14,-0.77,0.77,-0.77,0.141,0,2
3837,2026-02-04,2026-02-05,NORMAL,NORMAL,-4.59,3,1.0,0.29,1.63,-2.27,0.21,0,2
3837,2026-02-06,2026-02-09,NORMAL,STRONG,-4.12,2,3.33,-1.29,0.0,-2.28,0.309,0,1
3837,2026-03-26,2026-03-27,WEAK,NORMAL,-3.1,5,0.07,2.11,2.59,0.0,0.111,0,1
3839,2026-03-25,2026-03-26,STRONG,WEAK,-3.52,4,1.59,-1.56,0.62,-2.5,0.0,0,1
3841,2026-02-02,2026-02-03,NORMAL,STRONG,-13.62,9,1.08,0.89,2.23,0.0,0.327,0,3
3842,2025-11-10,2025-11-11,STRONG,NORMAL,-16.48,5,-0.18,-3.95,0.0,-4.6,0.384,0,1
3842,2025-11-11,2025-11-12,NORMAL,STRONG,-4.13,7,0.0,-1.44,0.0,-2.2,0.14,0,2
3843,2026-03-16,2026-03-17,NORMAL,NORMAL,-5.15,5,0.27,1.42,2.57,0.0,0.095,0,3
3844,2026-02-06,2026-02-09,NORMAL,STRONG,-3.21,6,0.06,-4.55,0.26,-5.78,0.0,0,1
3844,2026-02-09,2026-02-10,STRONG,STRONG,-4.48,9,-0.68,2.6,2.6,-0.27,0.204,0,2
3844,2026-02-13,2026-02-16,WEAK,NORMAL,-3.18,6,0.07,1.12,1.81,-0.07,0.0,0,2
3845,2025-11-14,2025-11-17,NORMAL,NORMAL,-6.17,3,0.0,-0.44,0.44,-7.02,0.118,0,1
